sample_id,split,split_strategy
5200,train,element_set
5201,train,element_set
5202,train,element_set
5203,train,element_set
5204,train,element_set
5205,train,element_set
5206,train,element_set
5207,train,element_set
5208,train,element_set
5210,train,element_set
5211,train,element_set
5212,train,element_set
5213,train,element_set
5214,train,element_set
5215,train,element_set
5217,train,element_set
5218,train,element_set
5219,train,element_set
5220,train,element_set
5222,train,element_set
5224,train,element_set
5225,train,element_set
5226,train,element_set
5228,train,element_set
5229,train,element_set
5230,train,element_set
5231,train,element_set
5232,train,element_set
5234,train,element_set
5235,train,element_set
5236,train,element_set
5237,train,element_set
5238,train,element_set
5239,train,element_set
5241,train,element_set
5242,train,element_set
5244,train,element_set
5245,train,element_set
5246,train,element_set
5247,train,element_set
5248,train,element_set
5249,train,element_set
5250,train,element_set
5251,train,element_set
5253,train,element_set
5254,train,element_set
5255,train,element_set
5256,train,element_set
5257,train,element_set
5258,train,element_set
5259,train,element_set
5261,train,element_set
5265,train,element_set
5266,train,element_set
5267,train,element_set
5268,train,element_set
5269,train,element_set
5271,train,element_set
5272,train,element_set
5273,train,element_set
5275,train,element_set
5276,train,element_set
5277,train,element_set
5278,train,element_set
5279,train,element_set
5280,train,element_set
5283,train,element_set
5284,train,element_set
5286,train,element_set
5288,train,element_set
5290,train,element_set
5291,train,element_set
5293,train,element_set
5295,train,element_set
5296,train,element_set
5298,train,element_set
5299,train,element_set
5300,train,element_set
5301,train,element_set
5302,train,element_set
5303,train,element_set
5304,train,element_set
5305,train,element_set
5307,train,element_set
5308,train,element_set
5309,train,element_set
5311,train,element_set
5313,train,element_set
5314,train,element_set
5315,train,element_set
5316,train,element_set
5317,train,element_set
5318,train,element_set
5319,train,element_set
5320,train,element_set
5321,train,element_set
5322,train,element_set
5323,train,element_set
5324,train,element_set
5325,train,element_set
5326,train,element_set
5327,train,element_set
5328,train,element_set
5329,train,element_set
5330,train,element_set
5331,train,element_set
5332,train,element_set
5333,train,element_set
5335,train,element_set
5337,train,element_set
5339,train,element_set
5340,train,element_set
5341,train,element_set
5342,train,element_set
5346,train,element_set
5347,train,element_set
5349,train,element_set
5350,train,element_set
5351,train,element_set
5352,train,element_set
5353,train,element_set
5354,train,element_set
5355,train,element_set
5356,train,element_set
5358,train,element_set
5359,train,element_set
5360,train,element_set
5361,train,element_set
5362,train,element_set
5363,train,element_set
5365,train,element_set
5366,train,element_set
5368,train,element_set
5369,train,element_set
5370,train,element_set
5371,train,element_set
5374,train,element_set
5375,train,element_set
5376,train,element_set
5378,train,element_set
5379,train,element_set
5380,train,element_set
5381,train,element_set
5383,train,element_set
5384,train,element_set
5385,train,element_set
5386,train,element_set
5387,train,element_set
5388,train,element_set
5389,train,element_set
5390,train,element_set
5391,train,element_set
5392,train,element_set
5393,train,element_set
5394,train,element_set
5395,train,element_set
5396,train,element_set
5397,train,element_set
5398,train,element_set
5399,train,element_set
5400,train,element_set
5401,train,element_set
5402,train,element_set
5403,train,element_set
5404,train,element_set
5405,train,element_set
5407,train,element_set
5408,train,element_set
5411,train,element_set
5412,train,element_set
5413,train,element_set
5415,train,element_set
5416,train,element_set
5417,train,element_set
5418,train,element_set
5419,train,element_set
5421,train,element_set
5422,train,element_set
5423,train,element_set
5424,train,element_set
5425,train,element_set
5426,train,element_set
5427,train,element_set
5428,train,element_set
5429,train,element_set
5430,train,element_set
5432,train,element_set
5433,train,element_set
5434,train,element_set
5435,train,element_set
5437,train,element_set
5438,train,element_set
5439,train,element_set
5440,train,element_set
5441,train,element_set
5442,train,element_set
5443,train,element_set
5445,train,element_set
5446,train,element_set
5447,train,element_set
5448,train,element_set
5450,train,element_set
5451,train,element_set
5453,train,element_set
5455,train,element_set
5456,train,element_set
5457,train,element_set
5458,train,element_set
5459,train,element_set
5460,train,element_set
5461,train,element_set
5462,train,element_set
5463,train,element_set
5465,train,element_set
5466,train,element_set
5467,train,element_set
5468,train,element_set
5470,train,element_set
5472,train,element_set
5473,train,element_set
5474,train,element_set
5475,train,element_set
5476,train,element_set
5477,train,element_set
5482,train,element_set
5483,train,element_set
5484,train,element_set
5486,train,element_set
5487,train,element_set
5488,train,element_set
5489,train,element_set
5490,train,element_set
5491,train,element_set
5492,train,element_set
5493,train,element_set
5494,train,element_set
5496,train,element_set
5497,train,element_set
5498,train,element_set
5499,train,element_set
5500,train,element_set
5501,train,element_set
5502,train,element_set
5503,train,element_set
5504,train,element_set
5505,train,element_set
5507,train,element_set
5508,train,element_set
5509,train,element_set
5511,train,element_set
5513,train,element_set
5514,train,element_set
5515,train,element_set
5516,train,element_set
5517,train,element_set
5518,train,element_set
5519,train,element_set
5521,train,element_set
5522,train,element_set
5523,train,element_set
5524,train,element_set
5525,train,element_set
5526,train,element_set
5528,train,element_set
5529,train,element_set
5530,train,element_set
5531,train,element_set
5532,train,element_set
5533,train,element_set
5534,train,element_set
5535,train,element_set
5536,train,element_set
5537,train,element_set
5538,train,element_set
5539,train,element_set
5542,train,element_set
5543,train,element_set
5544,train,element_set
5545,train,element_set
5547,train,element_set
5549,train,element_set
5550,train,element_set
5551,train,element_set
5553,train,element_set
5555,train,element_set
5556,train,element_set
5557,train,element_set
5558,train,element_set
5560,train,element_set
5561,train,element_set
5563,train,element_set
5564,train,element_set
5567,train,element_set
5568,train,element_set
5569,train,element_set
5571,train,element_set
5572,train,element_set
5573,train,element_set
5575,train,element_set
5576,train,element_set
5577,train,element_set
5581,train,element_set
5582,train,element_set
5583,train,element_set
5584,train,element_set
5585,train,element_set
5586,train,element_set
5587,train,element_set
5588,train,element_set
5590,train,element_set
5593,train,element_set
5594,train,element_set
5595,train,element_set
5597,train,element_set
5598,train,element_set
5599,train,element_set
5601,train,element_set
5602,train,element_set
5603,train,element_set
5604,train,element_set
5605,train,element_set
5606,train,element_set
5607,train,element_set
5608,train,element_set
5609,train,element_set
5611,train,element_set
5612,train,element_set
5613,train,element_set
5614,train,element_set
5615,train,element_set
5616,train,element_set
5617,train,element_set
5618,train,element_set
5620,train,element_set
5621,train,element_set
5622,train,element_set
5623,train,element_set
5624,train,element_set
5625,train,element_set
5626,train,element_set
5627,train,element_set
5628,train,element_set
5630,train,element_set
5631,train,element_set
5632,train,element_set
5633,train,element_set
5634,train,element_set
5635,train,element_set
5636,train,element_set
5637,train,element_set
5638,train,element_set
5639,train,element_set
5640,train,element_set
5641,train,element_set
5642,train,element_set
5643,train,element_set
5644,train,element_set
5646,train,element_set
5647,train,element_set
5649,train,element_set
5651,train,element_set
5652,train,element_set
5653,train,element_set
5656,train,element_set
5657,train,element_set
5658,train,element_set
5659,train,element_set
5660,train,element_set
5661,train,element_set
5662,train,element_set
5663,train,element_set
5664,train,element_set
5665,train,element_set
5666,train,element_set
5668,train,element_set
5669,train,element_set
5670,train,element_set
5671,train,element_set
5672,train,element_set
5673,train,element_set
5675,train,element_set
5676,train,element_set
5678,train,element_set
5680,train,element_set
5681,train,element_set
5682,train,element_set
5684,train,element_set
5686,train,element_set
5689,train,element_set
5690,train,element_set
5691,train,element_set
5694,train,element_set
5695,train,element_set
5696,train,element_set
5698,train,element_set
5699,train,element_set
5700,train,element_set
5701,train,element_set
5702,train,element_set
5705,train,element_set
5706,train,element_set
5707,train,element_set
5708,train,element_set
5709,train,element_set
5710,train,element_set
5711,train,element_set
5712,train,element_set
5713,train,element_set
5715,train,element_set
5716,train,element_set
5718,train,element_set
5719,train,element_set
5720,train,element_set
5721,train,element_set
5723,train,element_set
5725,train,element_set
5726,train,element_set
5727,train,element_set
5729,train,element_set
5731,train,element_set
5732,train,element_set
5734,train,element_set
5735,train,element_set
5737,train,element_set
5738,train,element_set
5739,train,element_set
5740,train,element_set
5741,train,element_set
5743,train,element_set
5744,train,element_set
5745,train,element_set
5748,train,element_set
5749,train,element_set
5751,train,element_set
5752,train,element_set
5753,train,element_set
5754,train,element_set
5755,train,element_set
5756,train,element_set
5757,train,element_set
5758,train,element_set
5760,train,element_set
5761,train,element_set
5762,train,element_set
5763,train,element_set
5764,train,element_set
5766,train,element_set
5767,train,element_set
5769,train,element_set
5770,train,element_set
5772,train,element_set
5773,train,element_set
5775,train,element_set
5776,train,element_set
5777,train,element_set
5779,train,element_set
5782,train,element_set
5786,train,element_set
5787,train,element_set
5788,train,element_set
5789,train,element_set
5790,train,element_set
5791,train,element_set
5792,train,element_set
5793,train,element_set
5794,train,element_set
5795,train,element_set
5796,train,element_set
5800,train,element_set
5801,train,element_set
5802,train,element_set
5803,train,element_set
5804,train,element_set
5805,train,element_set
5806,train,element_set
5807,train,element_set
5808,train,element_set
5810,train,element_set
5811,train,element_set
5812,train,element_set
5813,train,element_set
5814,train,element_set
5815,train,element_set
5816,train,element_set
5817,train,element_set
5818,train,element_set
5819,train,element_set
5820,train,element_set
5821,train,element_set
5822,train,element_set
5824,train,element_set
5826,train,element_set
5827,train,element_set
5828,train,element_set
5829,train,element_set
5830,train,element_set
5831,train,element_set
5832,train,element_set
5834,train,element_set
5836,train,element_set
5838,train,element_set
5839,train,element_set
5840,train,element_set
5841,train,element_set
5842,train,element_set
5843,train,element_set
5845,train,element_set
5846,train,element_set
5848,train,element_set
5849,train,element_set
5850,train,element_set
5852,train,element_set
5853,train,element_set
5854,train,element_set
5855,train,element_set
5856,train,element_set
5857,train,element_set
5858,train,element_set
5859,train,element_set
5860,train,element_set
5861,train,element_set
5862,train,element_set
5863,train,element_set
5864,train,element_set
5866,train,element_set
5867,train,element_set
5868,train,element_set
5869,train,element_set
5870,train,element_set
5872,train,element_set
5873,train,element_set
5874,train,element_set
5875,train,element_set
5876,train,element_set
5877,train,element_set
5878,train,element_set
5880,train,element_set
5881,train,element_set
5883,train,element_set
5884,train,element_set
5885,train,element_set
5886,train,element_set
5887,train,element_set
5889,train,element_set
5890,train,element_set
5891,train,element_set
5892,train,element_set
5893,train,element_set
5894,train,element_set
5896,train,element_set
5897,train,element_set
5900,train,element_set
5901,train,element_set
5902,train,element_set
5904,train,element_set
5905,train,element_set
5906,train,element_set
5907,train,element_set
5908,train,element_set
5909,train,element_set
5910,train,element_set
5911,train,element_set
5912,train,element_set
5913,train,element_set
5914,train,element_set
5915,train,element_set
5916,train,element_set
5917,train,element_set
5918,train,element_set
5919,train,element_set
5920,train,element_set
5921,train,element_set
5922,train,element_set
5923,train,element_set
5924,train,element_set
5925,train,element_set
5926,train,element_set
5927,train,element_set
5928,train,element_set
5929,train,element_set
5930,train,element_set
5932,train,element_set
5933,train,element_set
5934,train,element_set
5935,train,element_set
5936,train,element_set
5937,train,element_set
5939,train,element_set
5940,train,element_set
5941,train,element_set
5943,train,element_set
5944,train,element_set
5945,train,element_set
5946,train,element_set
5947,train,element_set
5948,train,element_set
5949,train,element_set
5951,train,element_set
5952,train,element_set
5953,train,element_set
5954,train,element_set
5955,train,element_set
5956,train,element_set
5958,train,element_set
5959,train,element_set
5960,train,element_set
5961,train,element_set
5962,train,element_set
5963,train,element_set
5964,train,element_set
5965,train,element_set
5966,train,element_set
5967,train,element_set
5968,train,element_set
5969,train,element_set
5971,train,element_set
5972,train,element_set
5973,train,element_set
5974,train,element_set
5976,train,element_set
5977,train,element_set
5979,train,element_set
5980,train,element_set
5982,train,element_set
5984,train,element_set
5985,train,element_set
5986,train,element_set
5988,train,element_set
5989,train,element_set
5990,train,element_set
5991,train,element_set
5992,train,element_set
5994,train,element_set
5995,train,element_set
5996,train,element_set
5997,train,element_set
5999,train,element_set
6000,train,element_set
6001,train,element_set
6002,train,element_set
6003,train,element_set
6004,train,element_set
6005,train,element_set
6006,train,element_set
6008,train,element_set
6009,train,element_set
6012,train,element_set
6013,train,element_set
6014,train,element_set
6015,train,element_set
6016,train,element_set
6017,train,element_set
6018,train,element_set
6019,train,element_set
6020,train,element_set
6021,train,element_set
6022,train,element_set
6023,train,element_set
6025,train,element_set
6026,train,element_set
6027,train,element_set
6028,train,element_set
6029,train,element_set
6030,train,element_set
6031,train,element_set
6032,train,element_set
6033,train,element_set
6035,train,element_set
6036,train,element_set
6039,train,element_set
6040,train,element_set
6041,train,element_set
6043,train,element_set
6044,train,element_set
6045,train,element_set
6046,train,element_set
6047,train,element_set
6050,train,element_set
6051,train,element_set
6052,train,element_set
6053,train,element_set
6054,train,element_set
6055,train,element_set
6056,train,element_set
6058,train,element_set
6059,train,element_set
6060,train,element_set
6062,train,element_set
6063,train,element_set
6064,train,element_set
6065,train,element_set
6067,train,element_set
6068,train,element_set
6069,train,element_set
6070,train,element_set
6072,train,element_set
6073,train,element_set
6074,train,element_set
6075,train,element_set
6076,train,element_set
6077,train,element_set
6078,train,element_set
6079,train,element_set
6080,train,element_set
6081,train,element_set
6083,train,element_set
6084,train,element_set
6085,train,element_set
6086,train,element_set
6088,train,element_set
6089,train,element_set
6090,train,element_set
6091,train,element_set
6092,train,element_set
6093,train,element_set
6094,train,element_set
6095,train,element_set
6096,train,element_set
6097,train,element_set
6098,train,element_set
6099,train,element_set
6101,train,element_set
6102,train,element_set
6103,train,element_set
6104,train,element_set
6105,train,element_set
6106,train,element_set
6107,train,element_set
6108,train,element_set
6109,train,element_set
6110,train,element_set
6111,train,element_set
6112,train,element_set
6113,train,element_set
6114,train,element_set
6115,train,element_set
6117,train,element_set
6118,train,element_set
6119,train,element_set
6120,train,element_set
6122,train,element_set
6123,train,element_set
6124,train,element_set
6125,train,element_set
6126,train,element_set
6127,train,element_set
6128,train,element_set
6129,train,element_set
6130,train,element_set
6131,train,element_set
6132,train,element_set
6134,train,element_set
6136,train,element_set
6137,train,element_set
6139,train,element_set
6140,train,element_set
6141,train,element_set
6142,train,element_set
6143,train,element_set
6144,train,element_set
6145,train,element_set
6146,train,element_set
6147,train,element_set
6149,train,element_set
6151,train,element_set
6152,train,element_set
6154,train,element_set
6155,train,element_set
6156,train,element_set
6158,train,element_set
6159,train,element_set
6160,train,element_set
6161,train,element_set
6163,train,element_set
6164,train,element_set
6165,train,element_set
6168,train,element_set
6169,train,element_set
6170,train,element_set
6171,train,element_set
6172,train,element_set
6173,train,element_set
6174,train,element_set
6175,train,element_set
6176,train,element_set
6177,train,element_set
6178,train,element_set
6180,train,element_set
6182,train,element_set
6183,train,element_set
6185,train,element_set
6186,train,element_set
6187,train,element_set
6188,train,element_set
6189,train,element_set
6190,train,element_set
6192,train,element_set
6193,train,element_set
6194,train,element_set
6195,train,element_set
6196,train,element_set
6197,train,element_set
6200,train,element_set
6201,train,element_set
6202,train,element_set
6203,train,element_set
6204,train,element_set
6206,train,element_set
6207,train,element_set
6208,train,element_set
6209,train,element_set
6210,train,element_set
6212,train,element_set
6213,train,element_set
6214,train,element_set
6215,train,element_set
6216,train,element_set
6217,train,element_set
6219,train,element_set
6220,train,element_set
6222,train,element_set
6223,train,element_set
6224,train,element_set
6225,train,element_set
6226,train,element_set
6227,train,element_set
6229,train,element_set
6230,train,element_set
6231,train,element_set
6232,train,element_set
6233,train,element_set
6234,train,element_set
6235,train,element_set
6236,train,element_set
6237,train,element_set
6238,train,element_set
6241,train,element_set
6242,train,element_set
6243,train,element_set
6244,train,element_set
6245,train,element_set
6246,train,element_set
6247,train,element_set
6248,train,element_set
6249,train,element_set
6250,train,element_set
6253,train,element_set
6254,train,element_set
6255,train,element_set
6256,train,element_set
6257,train,element_set
6258,train,element_set
6259,train,element_set
6260,train,element_set
6261,train,element_set
6263,train,element_set
6265,train,element_set
6266,train,element_set
6267,train,element_set
6269,train,element_set
6270,train,element_set
6272,train,element_set
6273,train,element_set
6274,train,element_set
6275,train,element_set
6277,train,element_set
6278,train,element_set
6279,train,element_set
6280,train,element_set
6281,train,element_set
6282,train,element_set
6283,train,element_set
6284,train,element_set
6285,train,element_set
6286,train,element_set
6287,train,element_set
6289,train,element_set
6290,train,element_set
6291,train,element_set
6292,train,element_set
6294,train,element_set
6295,train,element_set
6296,train,element_set
6297,train,element_set
6298,train,element_set
6299,train,element_set
6301,train,element_set
6302,train,element_set
6303,train,element_set
6304,train,element_set
6305,train,element_set
6306,train,element_set
6307,train,element_set
6308,train,element_set
6309,train,element_set
6310,train,element_set
6314,train,element_set
6315,train,element_set
6316,train,element_set
6317,train,element_set
6318,train,element_set
6319,train,element_set
6320,train,element_set
6322,train,element_set
6323,train,element_set
6325,train,element_set
6326,train,element_set
6328,train,element_set
6329,train,element_set
6331,train,element_set
6332,train,element_set
6333,train,element_set
6335,train,element_set
6336,train,element_set
6337,train,element_set
6339,train,element_set
6340,train,element_set
6341,train,element_set
6342,train,element_set
6343,train,element_set
6345,train,element_set
6346,train,element_set
6347,train,element_set
6348,train,element_set
6349,train,element_set
6350,train,element_set
6352,train,element_set
6353,train,element_set
6354,train,element_set
6355,train,element_set
6356,train,element_set
6357,train,element_set
6358,train,element_set
6359,train,element_set
6360,train,element_set
6361,train,element_set
6362,train,element_set
6363,train,element_set
6365,train,element_set
6366,train,element_set
6367,train,element_set
6369,train,element_set
6370,train,element_set
6372,train,element_set
6373,train,element_set
6375,train,element_set
6376,train,element_set
6377,train,element_set
6378,train,element_set
6379,train,element_set
6380,train,element_set
6382,train,element_set
6383,train,element_set
6384,train,element_set
6385,train,element_set
6387,train,element_set
6388,train,element_set
6390,train,element_set
6391,train,element_set
6393,train,element_set
6394,train,element_set
6395,train,element_set
6397,train,element_set
6398,train,element_set
6400,train,element_set
6401,train,element_set
6403,train,element_set
6404,train,element_set
6406,train,element_set
6407,train,element_set
6409,train,element_set
6410,train,element_set
6411,train,element_set
6412,train,element_set
6413,train,element_set
6414,train,element_set
6415,train,element_set
6416,train,element_set
6417,train,element_set
6418,train,element_set
6419,train,element_set
6420,train,element_set
6421,train,element_set
6423,train,element_set
6424,train,element_set
6425,train,element_set
6426,train,element_set
6427,train,element_set
6428,train,element_set
6430,train,element_set
6431,train,element_set
6432,train,element_set
6433,train,element_set
6434,train,element_set
6436,train,element_set
6437,train,element_set
6438,train,element_set
6439,train,element_set
6440,train,element_set
6441,train,element_set
6442,train,element_set
6443,train,element_set
6444,train,element_set
6446,train,element_set
6448,train,element_set
6449,train,element_set
6450,train,element_set
6451,train,element_set
6452,train,element_set
6453,train,element_set
6454,train,element_set
6455,train,element_set
6456,train,element_set
6458,train,element_set
6459,train,element_set
6461,train,element_set
6462,train,element_set
6463,train,element_set
6464,train,element_set
6465,train,element_set
6467,train,element_set
6468,train,element_set
6469,train,element_set
6470,train,element_set
6472,train,element_set
6473,train,element_set
6474,train,element_set
6475,train,element_set
6476,train,element_set
6477,train,element_set
6478,train,element_set
6479,train,element_set
6480,train,element_set
6481,train,element_set
6483,train,element_set
6485,train,element_set
6486,train,element_set
6487,train,element_set
6488,train,element_set
6489,train,element_set
6490,train,element_set
6491,train,element_set
6492,train,element_set
6493,train,element_set
6494,train,element_set
6495,train,element_set
6496,train,element_set
6498,train,element_set
6499,train,element_set
6500,train,element_set
6501,train,element_set
6502,train,element_set
6503,train,element_set
6504,train,element_set
6505,train,element_set
6506,train,element_set
6507,train,element_set
6508,train,element_set
6509,train,element_set
6510,train,element_set
6511,train,element_set
6512,train,element_set
6513,train,element_set
6514,train,element_set
6516,train,element_set
6518,train,element_set
6519,train,element_set
6520,train,element_set
6522,train,element_set
6523,train,element_set
6524,train,element_set
6525,train,element_set
6526,train,element_set
6527,train,element_set
6528,train,element_set
6530,train,element_set
6531,train,element_set
6532,train,element_set
6533,train,element_set
6536,train,element_set
6537,train,element_set
6538,train,element_set
6540,train,element_set
6541,train,element_set
6543,train,element_set
6544,train,element_set
6545,train,element_set
6547,train,element_set
6548,train,element_set
6550,train,element_set
6551,train,element_set
6552,train,element_set
6553,train,element_set
6554,train,element_set
6555,train,element_set
6556,train,element_set
6559,train,element_set
6560,train,element_set
6561,train,element_set
6562,train,element_set
6566,train,element_set
6567,train,element_set
6568,train,element_set
6569,train,element_set
6570,train,element_set
6571,train,element_set
6572,train,element_set
6573,train,element_set
6574,train,element_set
6576,train,element_set
6577,train,element_set
6578,train,element_set
6579,train,element_set
6580,train,element_set
6581,train,element_set
6582,train,element_set
6584,train,element_set
6585,train,element_set
6586,train,element_set
6587,train,element_set
6589,train,element_set
6590,train,element_set
6591,train,element_set
6592,train,element_set
6593,train,element_set
6594,train,element_set
6595,train,element_set
6596,train,element_set
6597,train,element_set
6598,train,element_set
6599,train,element_set
6602,train,element_set
6603,train,element_set
6604,train,element_set
6605,train,element_set
6606,train,element_set
6607,train,element_set
6609,train,element_set
6610,train,element_set
6611,train,element_set
6613,train,element_set
6614,train,element_set
6615,train,element_set
6616,train,element_set
6617,train,element_set
6619,train,element_set
6620,train,element_set
6621,train,element_set
6622,train,element_set
6623,train,element_set
6624,train,element_set
6625,train,element_set
6626,train,element_set
6627,train,element_set
6628,train,element_set
6629,train,element_set
6630,train,element_set
6631,train,element_set
6633,train,element_set
6634,train,element_set
6635,train,element_set
6639,train,element_set
6641,train,element_set
6642,train,element_set
6645,train,element_set
6646,train,element_set
6647,train,element_set
6648,train,element_set
6650,train,element_set
6651,train,element_set
6652,train,element_set
6653,train,element_set
6654,train,element_set
6657,train,element_set
6658,train,element_set
6660,train,element_set
6662,train,element_set
6663,train,element_set
6664,train,element_set
6665,train,element_set
6666,train,element_set
6667,train,element_set
6669,train,element_set
6670,train,element_set
6671,train,element_set
6672,train,element_set
6675,train,element_set
6676,train,element_set
6677,train,element_set
6678,train,element_set
6679,train,element_set
6680,train,element_set
6681,train,element_set
6682,train,element_set
6683,train,element_set
6685,train,element_set
6686,train,element_set
6688,train,element_set
6690,train,element_set
6691,train,element_set
6692,train,element_set
6693,train,element_set
6694,train,element_set
6697,train,element_set
6698,train,element_set
6699,train,element_set
6700,train,element_set
6701,train,element_set
6703,train,element_set
6705,train,element_set
6706,train,element_set
6708,train,element_set
6709,train,element_set
6710,train,element_set
6711,train,element_set
6712,train,element_set
6713,train,element_set
6714,train,element_set
6715,train,element_set
6717,train,element_set
6718,train,element_set
6719,train,element_set
6720,train,element_set
6722,train,element_set
6723,train,element_set
6724,train,element_set
6725,train,element_set
6726,train,element_set
6730,train,element_set
6731,train,element_set
6732,train,element_set
6734,train,element_set
6736,train,element_set
6737,train,element_set
6740,train,element_set
6741,train,element_set
6742,train,element_set
6743,train,element_set
6744,train,element_set
6746,train,element_set
6747,train,element_set
6748,train,element_set
6750,train,element_set
6751,train,element_set
6752,train,element_set
6753,train,element_set
6754,train,element_set
6755,train,element_set
6757,train,element_set
6758,train,element_set
6760,train,element_set
6761,train,element_set
6762,train,element_set
6763,train,element_set
6764,train,element_set
6766,train,element_set
6767,train,element_set
6768,train,element_set
6770,train,element_set
6771,train,element_set
6772,train,element_set
6773,train,element_set
6774,train,element_set
6775,train,element_set
6776,train,element_set
6777,train,element_set
6778,train,element_set
6779,train,element_set
6780,train,element_set
6781,train,element_set
6782,train,element_set
6783,train,element_set
6784,train,element_set
6785,train,element_set
6786,train,element_set
6787,train,element_set
6788,train,element_set
6789,train,element_set
6790,train,element_set
6791,train,element_set
6792,train,element_set
6793,train,element_set
6794,train,element_set
6795,train,element_set
6796,train,element_set
6797,train,element_set
6798,train,element_set
6799,train,element_set
6800,train,element_set
6801,train,element_set
6802,train,element_set
6803,train,element_set
6805,train,element_set
6806,train,element_set
6807,train,element_set
6808,train,element_set
6809,train,element_set
6810,train,element_set
6811,train,element_set
6812,train,element_set
6813,train,element_set
6814,train,element_set
6815,train,element_set
6816,train,element_set
6817,train,element_set
6818,train,element_set
6819,train,element_set
6820,train,element_set
6821,train,element_set
6822,train,element_set
6823,train,element_set
6824,train,element_set
6825,train,element_set
6826,train,element_set
6827,train,element_set
6828,train,element_set
6829,train,element_set
6830,train,element_set
6832,train,element_set
6833,train,element_set
6834,train,element_set
6835,train,element_set
6836,train,element_set
6837,train,element_set
6838,train,element_set
6839,train,element_set
6841,train,element_set
6843,train,element_set
6844,train,element_set
6845,train,element_set
6846,train,element_set
6847,train,element_set
6848,train,element_set
6849,train,element_set
6850,train,element_set
6851,train,element_set
6852,train,element_set
6853,train,element_set
6854,train,element_set
6855,train,element_set
6859,train,element_set
6860,train,element_set
6861,train,element_set
6862,train,element_set
6863,train,element_set
6864,train,element_set
6866,train,element_set
6868,train,element_set
6869,train,element_set
6870,train,element_set
6871,train,element_set
6872,train,element_set
6873,train,element_set
6874,train,element_set
6876,train,element_set
6877,train,element_set
6878,train,element_set
6880,train,element_set
6881,train,element_set
6882,train,element_set
6883,train,element_set
6884,train,element_set
6885,train,element_set
6886,train,element_set
6888,train,element_set
6890,train,element_set
6891,train,element_set
6892,train,element_set
6893,train,element_set
6895,train,element_set
6896,train,element_set
6898,train,element_set
6899,train,element_set
6900,train,element_set
6901,train,element_set
6902,train,element_set
6903,train,element_set
6904,train,element_set
6905,train,element_set
6906,train,element_set
6907,train,element_set
6908,train,element_set
6909,train,element_set
6910,train,element_set
6911,train,element_set
6912,train,element_set
6913,train,element_set
6914,train,element_set
6915,train,element_set
6916,train,element_set
6917,train,element_set
6918,train,element_set
6920,train,element_set
6921,train,element_set
6922,train,element_set
6923,train,element_set
6924,train,element_set
6926,train,element_set
6927,train,element_set
6928,train,element_set
6930,train,element_set
6931,train,element_set
6932,train,element_set
6933,train,element_set
6934,train,element_set
6936,train,element_set
6937,train,element_set
6938,train,element_set
6939,train,element_set
6941,train,element_set
6945,train,element_set
6946,train,element_set
6947,train,element_set
6949,train,element_set
6950,train,element_set
6951,train,element_set
6953,train,element_set
6954,train,element_set
6955,train,element_set
6956,train,element_set
6958,train,element_set
6959,train,element_set
6961,train,element_set
6962,train,element_set
6963,train,element_set
6964,train,element_set
6965,train,element_set
6967,train,element_set
6968,train,element_set
6969,train,element_set
6970,train,element_set
6972,train,element_set
6973,train,element_set
6974,train,element_set
6975,train,element_set
6977,train,element_set
6978,train,element_set
6980,train,element_set
6981,train,element_set
6982,train,element_set
6983,train,element_set
6984,train,element_set
6985,train,element_set
6986,train,element_set
6987,train,element_set
6988,train,element_set
6989,train,element_set
6990,train,element_set
6992,train,element_set
6994,train,element_set
6996,train,element_set
6997,train,element_set
6998,train,element_set
6999,train,element_set
7000,train,element_set
7001,train,element_set
7002,train,element_set
7003,train,element_set
7004,train,element_set
7006,train,element_set
7007,train,element_set
7009,train,element_set
7010,train,element_set
7011,train,element_set
7012,train,element_set
7013,train,element_set
7014,train,element_set
7015,train,element_set
7016,train,element_set
7018,train,element_set
7019,train,element_set
7020,train,element_set
7023,train,element_set
7024,train,element_set
7028,train,element_set
7029,train,element_set
7030,train,element_set
7031,train,element_set
7032,train,element_set
7033,train,element_set
7034,train,element_set
7035,train,element_set
7036,train,element_set
7037,train,element_set
7038,train,element_set
7039,train,element_set
7040,train,element_set
7042,train,element_set
7043,train,element_set
7044,train,element_set
7046,train,element_set
7047,train,element_set
7049,train,element_set
7050,train,element_set
7051,train,element_set
7052,train,element_set
7053,train,element_set
7054,train,element_set
7055,train,element_set
7056,train,element_set
7057,train,element_set
7058,train,element_set
7059,train,element_set
7060,train,element_set
7061,train,element_set
7062,train,element_set
7063,train,element_set
7064,train,element_set
7065,train,element_set
7067,train,element_set
7068,train,element_set
7069,train,element_set
7070,train,element_set
7071,train,element_set
7074,train,element_set
7075,train,element_set
7076,train,element_set
7077,train,element_set
7078,train,element_set
7079,train,element_set
7080,train,element_set
7081,train,element_set
7083,train,element_set
7084,train,element_set
7086,train,element_set
7087,train,element_set
7088,train,element_set
7090,train,element_set
7091,train,element_set
7092,train,element_set
7093,train,element_set
7095,train,element_set
7096,train,element_set
7097,train,element_set
7098,train,element_set
7099,train,element_set
7100,train,element_set
7101,train,element_set
7103,train,element_set
7104,train,element_set
7105,train,element_set
7106,train,element_set
7108,train,element_set
7109,train,element_set
7110,train,element_set
7111,train,element_set
7112,train,element_set
7113,train,element_set
7115,train,element_set
7116,train,element_set
7117,train,element_set
7118,train,element_set
7119,train,element_set
7120,train,element_set
