sample_id,target,pca_1,pca_2,is_low_10,is_high_10,is_middle_80,is_low_5,is_high_5,tail_10_label,random_iid_split,group_element_set_split
5559,1.84,-1.8913849724026217,2.9732640723391794,False,False,True,False,False,middle_80,train,val
5560,0.86,-1.2413543815242234,0.352969506119738,False,False,True,False,False,middle_80,train,train
5561,1.24,-0.43951170427121933,1.3930590476257814,False,False,True,False,False,middle_80,train,train
5562,1.04,0.31327976536338636,0.8999189527110234,False,False,True,False,False,middle_80,train,train
5563,2.32,1.4799667768072935,0.28999439442038916,False,False,True,False,False,middle_80,train,train
5564,1.28,-1.7463109649635362,-0.8083882286904122,False,False,True,False,False,middle_80,test,train
5565,1.14,-1.5048908988462755,0.876097162405104,False,False,True,False,False,middle_80,train,train
5566,0.94,-0.7364431893816126,1.3573519202794535,False,False,True,False,False,middle_80,train,train
5567,0.38,1.1161705482805142,-0.25506350286901186,True,False,False,True,False,low_10,train,train
5568,0.58,-0.5916813568167482,-0.1756366909729116,True,False,False,False,False,low_10,test,train
5569,1.46,1.413757410811068,-0.9805957756400042,False,False,True,False,False,middle_80,train,train
5570,1.16,-2.7890973651136766,0.3697039339941317,False,False,True,False,False,middle_80,train,train
5571,1.68,-0.21048745425163853,-0.04552997118265528,False,False,True,False,False,middle_80,train,train
5572,0.98,-0.8111029534794143,0.41471295467237834,False,False,True,False,False,middle_80,test,train
5573,1.02,2.6535071027054427,-0.41470656148555035,False,False,True,False,False,middle_80,train,train
5574,1.62,0.31443293876620027,-0.5683780216889195,False,False,True,False,False,middle_80,train,test
5575,0.86,-0.9581124897177534,-0.8795780111614933,False,False,True,False,False,middle_80,train,val
5576,1.02,-0.724873894007251,-1.1532498838370764,False,False,True,False,False,middle_80,train,train
5577,0.94,1.1568762609518097,1.5408928124654686,False,False,True,False,False,middle_80,train,train
5578,2.64,0.5389122744568823,0.06585686732993218,False,True,False,False,False,high_10,train,train
5579,3.94,0.17119468077003036,0.8790335597080322,False,True,False,False,True,high_10,train,train
5580,1.92,-0.556047073930621,5.002285650610192,False,False,True,False,False,middle_80,train,train
5581,2.04,3.3293521827112786,-0.61580677654189,False,False,True,False,False,middle_80,train,train
5582,1.82,-1.6107426555037763,0.3937848822116913,False,False,True,False,False,middle_80,train,train
5583,1.64,1.276113299545672,-1.4389912873034152,False,False,True,False,False,middle_80,train,val
5584,0.68,-1.2184341974955215,0.31517879054124465,False,False,True,False,False,middle_80,train,train
5585,1.72,-1.935209077080455,-0.8488151913754942,False,False,True,False,False,middle_80,train,val
5586,1.06,2.822728431546082,-0.34893314214556,False,False,True,False,False,middle_80,train,train
5587,2.66,-1.8807748736807741,-1.177730524662755,False,True,False,False,False,high_10,train,train
5588,1.7,-1.414831496586383,-0.2724799351723292,False,False,True,False,False,middle_80,train,train
5589,1.14,-0.06824948735935767,0.8761691684760976,False,False,True,False,False,middle_80,test,val
5590,0.46,0.4452618297666429,0.8189410031474168,True,False,False,True,False,low_10,val,train
5591,1.38,-2.2486254343187886,-0.277143720256162,False,False,True,False,False,middle_80,train,train
5592,1.44,0.39643803051494564,-0.24160030976547758,False,False,True,False,False,middle_80,train,train
5593,1.6,2.0788584404591566,-1.3943514135052224,False,False,True,False,False,middle_80,train,train
5594,1.9,0.748862918456099,-0.24540368470407647,False,False,True,False,False,middle_80,val,train
5595,1.86,0.8411775400475611,0.03336342485974612,False,False,True,False,False,middle_80,train,train
5596,1.3,0.6501268507595387,0.9240746003640242,False,False,True,False,False,middle_80,train,train
5597,1.26,2.317077448665979,1.7396843165637854,False,False,True,False,False,middle_80,test,train
5598,3.92,2.2017544672338856,0.513139599018096,False,True,False,False,True,high_10,train,train
5599,1.32,1.9046834483150792,0.8276034230494693,False,False,True,False,False,middle_80,train,test
5600,2.38,-1.6703440679316373,0.5608396391992526,False,False,True,False,False,middle_80,train,train
5601,1.14,1.2036610711090525,0.9112240635591143,False,False,True,False,False,middle_80,train,train
5602,0.68,-0.3864039781697555,-0.40020864444093485,False,False,True,False,False,middle_80,train,test
5603,1.48,-0.37221619663884103,-0.34214382568223456,False,False,True,False,False,middle_80,train,val
5604,1.56,1.4635894207551325,-1.059421689916845,False,False,True,False,False,middle_80,train,train
5605,0.5,1.1236640142396985,0.8724350276841802,True,False,False,False,False,low_10,train,train
5606,1.66,-1.449752926202105,0.4534608877927935,False,False,True,False,False,middle_80,train,train
5607,1.6,-1.2801610744724765,0.11459100039640803,False,False,True,False,False,middle_80,train,train
5608,2.1,2.4026681007111583,0.9608811660441945,False,False,True,False,False,middle_80,train,train
5609,0.7,-0.9935393584106351,0.387579157027399,False,False,True,False,False,middle_80,train,train
5610,2.34,3.8719935373113366,-0.255764952081615,False,False,True,False,False,middle_80,train,train
5611,0.92,0.45896013528116086,0.2927663230513284,False,False,True,False,False,middle_80,train,train
5612,1.28,-2.3004267347697476,-0.0942181352705099,False,False,True,False,False,middle_80,train,train
5613,1.74,-0.028238979969199798,-1.0209757600482527,False,False,True,False,False,middle_80,train,train
5614,0.96,4.0522109793276275,0.010070181788991954,False,False,True,False,False,middle_80,train,train
5615,1.02,-1.7728784683980894,-0.2731409481279877,False,False,True,False,False,middle_80,val,train
5616,1.02,-0.3428885413764158,0.4524059865427151,False,False,True,False,False,middle_80,train,test
5617,0.92,-1.467716860666995,-1.4362972999317438,False,False,True,False,False,middle_80,train,test
5618,1.88,1.5082970377015894,0.14235608963564234,False,False,True,False,False,middle_80,train,train
5619,0.52,-0.37621103493555413,1.277872356981096,True,False,False,False,False,low_10,train,train
5620,0.7,1.7001653312783547,-0.8032100931797066,False,False,True,False,False,middle_80,test,train
5621,1.54,-1.8916451940488404,0.026739315246575253,False,False,True,False,False,middle_80,train,train
5622,2.5,0.7717307184700766,0.3030013497940774,False,True,False,False,False,high_10,train,train
5623,1.82,0.13098141536927402,0.7979906434197707,False,False,True,False,False,middle_80,val,train
5624,2.12,0.17923542629205746,-0.24078020476825113,False,False,True,False,False,middle_80,train,val
5625,1.76,-1.2628311982523883,0.38396734114156034,False,False,True,False,False,middle_80,train,train
5626,1.76,0.7296571859238622,-1.1673672872949954,False,False,True,False,False,middle_80,train,train
5627,1.88,-0.032568116411637336,-1.2042274959545913,False,False,True,False,False,middle_80,train,train
5628,1.54,-0.09515246620447577,0.025375699311832072,False,False,True,False,False,middle_80,train,val
5629,0.84,-0.830196913406194,-0.15874816896761762,False,False,True,False,False,middle_80,val,train
5630,1.4,-0.7696296717962009,1.6825552190342257,False,False,True,False,False,middle_80,train,train
5631,3.8,-1.1323514246145405,2.7602848759968874,False,True,False,False,True,high_10,val,train
5632,1.96,1.7398109286057364,0.4214840106146868,False,False,True,False,False,middle_80,train,val
5633,0.78,-1.423285550558045,-0.8653287118310096,False,False,True,False,False,middle_80,train,train
5634,1.94,0.6766356081721615,0.5148710448222104,False,False,True,False,False,middle_80,train,train
5635,1.08,-0.5989004807596002,0.4703678739196269,False,False,True,False,False,middle_80,train,test
5636,0.82,0.2356365530583365,-1.187884424125129,False,False,True,False,False,middle_80,train,train
5637,2.18,1.8703596555946167,-0.6020365647965579,False,False,True,False,False,middle_80,train,train
5638,1.82,1.8880036207614916,-0.5929362483557087,False,False,True,False,False,middle_80,train,train
5639,1.26,1.0866636709297386,2.7375710432528373,False,False,True,False,False,middle_80,train,train
5640,1.06,-0.267881473394659,1.1286912917834657,False,False,True,False,False,middle_80,train,train
5641,0.92,0.864814720440806,0.7473486034046497,False,False,True,False,False,middle_80,train,train
5642,1.48,-0.5489533073641053,-0.6189057294185754,False,False,True,False,False,middle_80,train,train
5643,2.62,-0.02625994730727503,0.5894497776984465,False,True,False,False,False,high_10,train,val
5644,1.22,1.3429514971781094,-0.7969480251279695,False,False,True,False,False,middle_80,train,train
5645,2.82,2.49501652240151,-0.24870519407344768,False,True,False,False,False,high_10,train,val
5646,1.96,-1.696735387430078,0.6737101226183783,False,False,True,False,False,middle_80,train,val
5647,1.06,-2.3541187376663806,-0.23095894437764547,False,False,True,False,False,middle_80,train,train
5648,1.62,0.6696926655708754,-0.11681489647229193,False,False,True,False,False,middle_80,val,val
5649,2.36,1.021986246896377,0.26461100521682646,False,False,True,False,False,middle_80,train,train
5650,1.3,-3.1051899370389604,-1.577021272124773,False,False,True,False,False,middle_80,train,train
5651,1.08,3.001540611735146,0.9127490118357438,False,False,True,False,False,middle_80,train,train
5652,1.3,-1.2983656298908877,0.10750267227253983,False,False,True,False,False,middle_80,train,train
5653,1.8,-0.8932908061511753,-0.16635817531783595,False,False,True,False,False,middle_80,train,train
5654,2.7,-2.6841089838268912,1.306120017668812,False,True,False,False,False,high_10,test,train
5655,1.4,0.6267400667869147,1.8038017748176665,False,False,True,False,False,middle_80,train,val
5656,0.32,-0.35385950465613303,0.24843043031304807,True,False,False,True,False,low_10,train,train
5657,1.96,0.021447636755044103,0.029473683316259464,False,False,True,False,False,middle_80,train,train
5658,2.42,2.2021925432383425,1.39612569649082,False,False,True,False,False,middle_80,train,train
5659,2.56,-0.166624489518635,1.1658244221586136,False,True,False,False,False,high_10,test,val
5660,1.86,3.25615262970639,0.2313909346149947,False,False,True,False,False,middle_80,train,train
5661,0.74,2.2153234620768503,-0.5542034192988182,False,False,True,False,False,middle_80,train,val
5662,2.96,-1.214146331569245,2.967854579687241,False,True,False,False,True,high_10,train,train
5663,1.52,1.2710918273684095,-0.8067002178318675,False,False,True,False,False,middle_80,train,train
5664,0.68,1.918232912756924,0.1962477750577035,False,False,True,False,False,middle_80,train,train
5665,1.04,-0.5741738285789467,-0.8529627570166141,False,False,True,False,False,middle_80,train,train
5666,1.38,1.3195349415783029,-0.5685029101704954,False,False,True,False,False,middle_80,train,train
5667,0.78,-1.7101389625414958,-2.0816312488431614,False,False,True,False,False,middle_80,val,train
5668,0.72,2.5981400425224725,-1.1096045842973787,False,False,True,False,False,middle_80,train,train
5669,2.6,-0.5375809903673908,1.228405659043504,False,True,False,False,False,high_10,train,test
5670,1.78,1.0988349883204176,-0.10960961185692848,False,False,True,False,False,middle_80,train,train
5671,1.9,1.118180272649118,0.8790165827157205,False,False,True,False,False,middle_80,test,train
5672,1.1,2.545242793448613,-0.7816727093480572,False,False,True,False,False,middle_80,train,train
5673,1.02,0.15801614685388354,-1.1848467829367173,False,False,True,False,False,middle_80,train,train
5674,1.92,-1.1285453313054399,3.4909863801529726,False,False,True,False,False,middle_80,train,val
5675,2.54,-2.927918530476598,0.7648180183427697,False,True,False,False,False,high_10,train,train
5676,0.84,-1.0949708347375804,0.5375326191042408,False,False,True,False,False,middle_80,train,train
5677,1.38,-0.3337987880728715,0.8451879098826109,False,False,True,False,False,middle_80,train,val
5678,1.4,-0.17562432768037914,1.7786331985156891,False,False,True,False,False,middle_80,train,train
5679,3.0,1.305967217675716,0.7210096107019673,False,True,False,False,True,high_10,train,train
5680,0.34,-0.7855517661566596,-1.2851186631701668,True,False,False,True,False,low_10,train,test
5681,1.18,-0.9904972313558126,-0.36218290768432193,False,False,True,False,False,middle_80,train,train
5682,0.42,-2.2230707484965144,0.3625358650840225,True,False,False,True,False,low_10,train,train
5683,1.34,0.5952673179969782,0.8741086282113214,False,False,True,False,False,middle_80,test,train
5684,1.26,-1.4679234669722434,0.7220361288784941,False,False,True,False,False,middle_80,train,train
5685,1.32,-0.13054096356010023,-1.1587707639388218,False,False,True,False,False,middle_80,train,train
5686,0.92,-1.530536836966848,-0.8795762394378691,False,False,True,False,False,middle_80,train,train
5687,0.58,-1.6923481331734056,0.16927390106053922,True,False,False,False,False,low_10,val,train
5688,1.4,0.328311157560096,-1.2034795048908338,False,False,True,False,False,middle_80,val,test
5689,1.28,1.57669751893041,-0.5738053633725558,False,False,True,False,False,middle_80,train,train
5690,0.6,-0.427731909305242,-1.8352893905495122,True,False,False,False,False,low_10,train,train
5691,0.94,1.141622347658038,-1.2045136933710139,False,False,True,False,False,middle_80,train,train
5692,2.32,-1.1612138069927125,1.6755558855237556,False,False,True,False,False,middle_80,train,train
5693,0.42,2.6673145737917374,0.7833117751189098,True,False,False,True,False,low_10,train,train
5694,1.86,-2.5032244688701177,1.8672309637697098,False,False,True,False,False,middle_80,train,train
5695,0.32,-0.4136844708222891,-0.7798862249984853,True,False,False,True,False,low_10,val,train
5696,0.66,-1.0674056298773522,0.7156462201812255,False,False,True,False,False,middle_80,train,train
5697,1.4,-0.937436413813085,-0.056397495706039025,False,False,True,False,False,middle_80,train,train
5698,0.28,0.6711378735959279,-0.0005103303524524157,True,False,False,True,False,low_10,train,train
5699,1.96,-0.8578733009695305,1.6169105359949747,False,False,True,False,False,middle_80,train,train
5700,0.52,-0.30612770733289324,-0.2176569103020146,True,False,False,False,False,low_10,train,train
5701,1.04,-1.6343691432802772,0.6731629494785255,False,False,True,False,False,middle_80,test,train
5702,2.42,-3.1997711683657384,-2.0863541012987166,False,False,True,False,False,middle_80,train,train
5703,1.6,-2.0905202481350265,-0.2229291375492145,False,False,True,False,False,middle_80,train,train
5704,1.74,1.1761898618959803,0.6591138744363485,False,False,True,False,False,middle_80,train,train
5705,1.14,-0.8785486868081168,0.14277006929998537,False,False,True,False,False,middle_80,train,train
5706,0.74,-0.7646093857371165,1.1113532123989665,False,False,True,False,False,middle_80,train,test
5707,1.24,-0.5272265815478054,-1.2767866415207318,False,False,True,False,False,middle_80,test,train
5708,1.32,1.5020229407379144,-0.6678339929956674,False,False,True,False,False,middle_80,train,train
5709,1.48,-3.2944761666764353,-1.442286358095835,False,False,True,False,False,middle_80,test,train
5710,0.98,-1.800477146052873,-1.1124497951985886,False,False,True,False,False,middle_80,train,train
5711,4.08,1.4149829577495108,0.8290401972034879,False,True,False,False,True,high_10,train,train
5712,1.16,0.8260991498011699,0.9533330202720443,False,False,True,False,False,middle_80,train,train
5713,1.92,0.7881463280358518,1.4840919977192266,False,False,True,False,False,middle_80,train,train
5714,0.46,2.7025663301050824,-1.275209134337197,True,False,False,True,False,low_10,train,val
5715,2.56,-0.9354152405833157,2.9900115899379687,False,True,False,False,False,high_10,train,train
5716,0.72,0.16753663673481972,-1.4054026023615869,False,False,True,False,False,middle_80,val,train
5717,0.8,-1.9004371404337974,-1.3154283153340465,False,False,True,False,False,middle_80,train,train
5718,1.42,-1.234141328479975,-0.8668665150842659,False,False,True,False,False,middle_80,train,train
5719,1.54,1.201244781430626,-0.5398093385353087,False,False,True,False,False,middle_80,train,train
5720,1.86,-0.07461153863241149,-0.9635547948306341,False,False,True,False,False,middle_80,train,train
5721,1.26,-0.6718952145369826,0.4809817831530064,False,False,True,False,False,middle_80,train,train
5722,1.16,0.3581815547792314,0.5684713081764385,False,False,True,False,False,middle_80,train,train
5723,1.1,1.0230566206020257,0.1899972654737199,False,False,True,False,False,middle_80,train,train
5724,1.28,2.5259560174222226,-1.1069326426880375,False,False,True,False,False,middle_80,train,train
5725,1.82,-0.8505523422648431,-1.2049232275771402,False,False,True,False,False,middle_80,train,train
5726,2.54,-2.4687004152595002,0.22511324529922883,False,True,False,False,False,high_10,train,train
5727,0.3,0.012227512087613981,-1.65124099954236,True,False,False,True,False,low_10,train,test
5728,1.08,-0.5670207898987799,0.3670532387518839,False,False,True,False,False,middle_80,val,train
5729,1.08,-0.4347150921390889,-1.4856895121765359,False,False,True,False,False,middle_80,train,test
5730,1.88,2.5640666804253773,-0.8566744036451988,False,False,True,False,False,middle_80,train,train
5731,0.78,-0.7155309767499886,0.07698868234032535,False,False,True,False,False,middle_80,train,val
5732,1.4,0.6383916887003813,1.3837770295008762,False,False,True,False,False,middle_80,test,train
5733,1.68,1.1090417977939404,0.06165683737268393,False,False,True,False,False,middle_80,train,val
5734,2.58,-1.3809763705462226,0.04905701190461241,False,True,False,False,False,high_10,train,train
5735,2.38,1.530232983187306,-0.09554191208196373,False,False,True,False,False,middle_80,train,train
5736,1.16,0.4220924725034239,0.35608444697994857,False,False,True,False,False,middle_80,train,train
5737,0.68,-1.6528305466249626,-0.4520514818416994,False,False,True,False,False,middle_80,train,train
5738,0.34,-1.4989771283382871,-1.7608477018232433,True,False,False,True,False,low_10,train,val
5739,2.82,-1.0239217126840432,2.312467346796794,False,True,False,False,False,high_10,train,train
5740,1.84,1.2091857990724202,1.3558207269947993,False,False,True,False,False,middle_80,train,train
5741,2.0,0.8077185780271997,0.6241268063601713,False,False,True,False,False,middle_80,train,train
5742,3.62,-1.0152868998978082,2.7402739790593675,False,True,False,False,True,high_10,train,train
5743,1.2,3.51528270320672,-0.1179278707591609,False,False,True,False,False,middle_80,val,train
5744,1.98,-1.1925393674892995,0.47931337938983976,False,False,True,False,False,middle_80,train,train
5745,0.88,1.7420714508105435,0.7291360478925069,False,False,True,False,False,middle_80,val,train
5746,0.84,0.20962170725764592,0.7516613768768795,False,False,True,False,False,middle_80,val,val
5747,1.42,4.14026357228491,-1.539696971479815,False,False,True,False,False,middle_80,train,train
5748,1.12,0.22093412037806223,-0.4264805283776034,False,False,True,False,False,middle_80,test,test
5749,1.24,0.20077534068725733,-0.5059329578771868,False,False,True,False,False,middle_80,val,train
5750,-0.12,-0.05873833241992572,-1.00236224891016,True,False,False,True,False,low_10,train,train
5751,2.06,-0.15109346642039967,2.1355174538032315,False,False,True,False,False,middle_80,train,val
5752,2.06,2.3971791260589077,-1.7760692577878803,False,False,True,False,False,middle_80,train,train
5753,1.8,-0.21343132651263108,-0.013517136331741089,False,False,True,False,False,middle_80,train,train
5754,0.2,-0.08372114971567597,0.8549682245447654,True,False,False,True,False,low_10,train,train
5755,0.74,-0.940843477170765,0.30674695147082465,False,False,True,False,False,middle_80,train,val
5756,0.96,0.5750441448755627,-0.06525762407830722,False,False,True,False,False,middle_80,train,train
5757,1.38,0.7158916140080497,0.5903385947534512,False,False,True,False,False,middle_80,train,test
5758,1.74,0.7952718426082446,-0.46929134864079,False,False,True,False,False,middle_80,train,train
5759,1.0,-1.40883678442926,0.45248979542065626,False,False,True,False,False,middle_80,train,train
5760,1.98,2.4085108944061786,-0.2226454484692075,False,False,True,False,False,middle_80,train,train
5761,1.48,-2.076146479573207,-0.05760742057491586,False,False,True,False,False,middle_80,test,train
5762,0.8,1.0607579008761105,-0.6904710995493845,False,False,True,False,False,middle_80,test,train
5763,0.76,-0.421331606618273,-0.7883910731115487,False,False,True,False,False,middle_80,train,train
5764,0.96,-2.533629433767906,0.9001626699030945,False,False,True,False,False,middle_80,test,train
5765,0.6,1.312065975697498,1.1531987671792057,True,False,False,False,False,low_10,train,train
5766,1.04,0.1430272597406758,-0.7285612350120692,False,False,True,False,False,middle_80,val,val
5767,1.24,-0.7019195824042002,-0.7425629461820259,False,False,True,False,False,middle_80,train,train
5768,2.28,-1.1048902943833088,0.8199479169797768,False,False,True,False,False,middle_80,val,train
5769,0.94,-0.345470423633248,-0.11909911612252842,False,False,True,False,False,middle_80,train,test
5770,1.54,-1.0317572924702874,-0.1654691529555502,False,False,True,False,False,middle_80,test,train
5771,0.92,1.8254828858484073,-1.3564477341120649,False,False,True,False,False,middle_80,train,train
5772,1.22,-2.6590680793424233,0.37011022068778654,False,False,True,False,False,middle_80,train,train
5773,1.9,0.06224620285292627,1.5694480011018088,False,False,True,False,False,middle_80,train,train
5774,2.64,1.3333141945312939,-0.19861018594281254,False,True,False,False,False,high_10,train,train
5775,1.04,1.4097151697609835,-0.6070139624257446,False,False,True,False,False,middle_80,train,val
5776,2.38,2.0642785944663307,1.5092740462018601,False,False,True,False,False,middle_80,train,train
5777,1.48,-0.23122280025953035,-0.5045799965410922,False,False,True,False,False,middle_80,train,train
5778,1.48,0.5019922404612709,-0.7689573724280889,False,False,True,False,False,middle_80,train,train
5779,2.1,0.005277785571764262,0.2053783863499996,False,False,True,False,False,middle_80,train,train
5780,0.76,-0.6300225211717765,1.4029000941249612,False,False,True,False,False,middle_80,val,train
5781,2.02,1.7811057989078596,-0.30879517419237684,False,False,True,False,False,middle_80,train,train
5782,2.02,1.4049778282360577,0.19989399548241676,False,False,True,False,False,middle_80,train,train
5783,0.32,-1.1938509368404355,-1.5228201209082566,True,False,False,True,False,low_10,train,train
5784,2.08,3.9355848605708976,-0.5052491220807616,False,False,True,False,False,middle_80,train,train
5785,1.38,-1.9234580337049492,-1.4990892284020625,False,False,True,False,False,middle_80,train,train
5786,2.34,0.14360440145005954,1.216231732063063,False,False,True,False,False,middle_80,test,train
5787,1.48,1.8960766026140359,0.14497651694443547,False,False,True,False,False,middle_80,test,train
5788,1.86,0.3700620343336767,-0.7725588653528818,False,False,True,False,False,middle_80,train,train
5789,0.56,-1.2420412037691937,-0.4148453152862766,True,False,False,False,False,low_10,val,train
5790,1.08,0.7626705065338123,0.2193953004854888,False,False,True,False,False,middle_80,train,train
5791,1.4,-0.9926007016390744,-0.4347646696956179,False,False,True,False,False,middle_80,train,train
5792,1.88,-1.4322985741436256,-1.2247549210115496,False,False,True,False,False,middle_80,train,train
5793,1.42,0.39679531477946023,0.2918285337648899,False,False,True,False,False,middle_80,train,train
5794,0.78,0.26207885044336215,-1.63246387553261,False,False,True,False,False,middle_80,train,train
5795,2.58,-0.7247776012549786,-0.5556653742233387,False,True,False,False,False,high_10,train,train
5796,1.2,1.2760455239588098,-0.08480739771701029,False,False,True,False,False,middle_80,train,train
5797,0.52,-1.522811624988071,-1.720853801242896,True,False,False,False,False,low_10,train,train
5798,1.24,1.1373450643759837,0.3556296537202732,False,False,True,False,False,middle_80,val,val
5799,1.76,-0.03194057667020502,1.4259259828332524,False,False,True,False,False,middle_80,val,train
5800,1.98,-3.266016113957164,0.1101133634284043,False,False,True,False,False,middle_80,test,train
5801,1.46,-0.2513341234799661,-0.5534763663909147,False,False,True,False,False,middle_80,train,val
5802,0.9,-1.0850911986907301,-0.8323381272337482,False,False,True,False,False,middle_80,train,train
5803,2.86,-1.4813727652461977,2.605756067824674,False,True,False,False,False,high_10,test,train
5804,1.66,-1.3199746077488321,-0.3105664034208027,False,False,True,False,False,middle_80,train,train
5805,1.16,-1.295914322622002,-0.5341776521668266,False,False,True,False,False,middle_80,train,train
5806,0.8,-2.4328685080801296,-0.6193814328682375,False,False,True,False,False,middle_80,train,val
5807,1.48,1.5470257876633224,0.0715451732950537,False,False,True,False,False,middle_80,val,train
5808,0.92,4.292941845466344,-0.9040199326664778,False,False,True,False,False,middle_80,val,train
5809,1.02,0.4390066703254323,0.08448031488715872,False,False,True,False,False,middle_80,train,train
5810,1.24,0.09883272815795946,0.9201325653827908,False,False,True,False,False,middle_80,train,train
5811,2.06,1.7634397189425264,0.12115893350995721,False,False,True,False,False,middle_80,train,train
5812,1.22,-1.3840697940981226,-0.1473472645471094,False,False,True,False,False,middle_80,train,train
5813,1.4,2.207793973902544,-0.5414947816773944,False,False,True,False,False,middle_80,train,train
5814,0.34,-0.7860219155940598,-0.4188612474660009,True,False,False,True,False,low_10,test,train
5815,1.66,-0.6729258351982484,-0.20323197035976348,False,False,True,False,False,middle_80,test,train
5816,1.34,-1.1002272548892673,-0.5928229335936209,False,False,True,False,False,middle_80,train,train
5817,1.1,0.4923597862142139,-0.048933656104388094,False,False,True,False,False,middle_80,train,train
5818,1.2,-0.4491886508602965,-0.09464493213547974,False,False,True,False,False,middle_80,train,train
5819,1.82,-0.6262350611859795,0.5591500290493999,False,False,True,False,False,middle_80,train,val
5820,1.44,1.4952000921241955,0.6916414342954694,False,False,True,False,False,middle_80,train,train
5821,0.74,3.0446717948670883,1.0278093817899001,False,False,True,False,False,middle_80,train,val
5822,1.02,1.2408450299273621,0.19354876092311035,False,False,True,False,False,middle_80,train,test
5823,0.04,2.308575663460948,-1.197239241747895,True,False,False,True,False,low_10,train,train
5824,1.52,0.38342692040054316,0.4509048693365203,False,False,True,False,False,middle_80,train,train
5825,1.24,-0.9615285390950654,-2.103444259109041,False,False,True,False,False,middle_80,train,train
5826,1.0,1.5456274719762386,-0.4336384624208736,False,False,True,False,False,middle_80,train,train
5827,3.0,-2.337831804775871,-0.2948780470075603,False,True,False,False,True,high_10,train,train
5828,1.1,3.65791729427818,-0.891796027432899,False,False,True,False,False,middle_80,train,val
5829,3.3,-0.4136673408470988,1.3000742057555417,False,True,False,False,True,high_10,train,train
5830,0.82,1.2040161917787837,0.2598413109069801,False,False,True,False,False,middle_80,train,train
5831,1.52,1.1888776442654585,-1.4524941812156995,False,False,True,False,False,middle_80,train,train
5832,1.34,-0.8397750181039157,-0.6774914111061473,False,False,True,False,False,middle_80,val,val
5833,1.46,2.6330540263299502,-1.3676563731605802,False,False,True,False,False,middle_80,test,train
5834,0.42,0.6676034765865153,0.15510994778035397,True,False,False,True,False,low_10,train,train
5835,0.84,0.0696864481269577,0.6188337088293192,False,False,True,False,False,middle_80,train,train
5836,1.72,-0.3552099788330403,-0.7829188895927774,False,False,True,False,False,middle_80,val,train
5837,0.18,-2.3612673829054565,-1.4178638174879596,True,False,False,True,False,low_10,train,train
5838,1.88,-2.0356977916480754,-1.0528005730529295,False,False,True,False,False,middle_80,train,train
5839,0.88,-1.1302893385367145,0.43573964072325094,False,False,True,False,False,middle_80,train,test
5840,2.46,-0.043974614279669415,0.10672994765784531,False,True,False,False,False,high_10,train,train
5841,2.36,-0.7809411816605641,-1.0332226546862573,False,False,True,False,False,middle_80,test,train
5842,2.62,0.8242082031701667,0.349968504469273,False,True,False,False,False,high_10,train,test
5843,1.48,-1.5495556976591576,-0.15619461765545872,False,False,True,False,False,middle_80,val,train
5844,0.94,-0.7373139543204399,0.8390650719805745,False,False,True,False,False,middle_80,train,train
5845,1.5,0.6681065964117744,-0.17316028263853284,False,False,True,False,False,middle_80,train,train
5846,0.7,-1.1677632563207823,0.21053644660764018,False,False,True,False,False,middle_80,val,train
5847,1.66,2.9226375326776117,-0.29140629460313927,False,False,True,False,False,middle_80,test,train
5848,1.74,-0.15651327216114141,-1.36157549832222,False,False,True,False,False,middle_80,train,val
5849,1.64,1.7085928747257275,0.5358354281455617,False,False,True,False,False,middle_80,test,train
5850,1.2,0.2953044436143032,1.0315904852380813,False,False,True,False,False,middle_80,train,train
5851,1.78,-2.5589693796105215,-0.7262342740390234,False,False,True,False,False,middle_80,train,train
5852,0.58,1.5845815938703056,0.8340491220133269,True,False,False,False,False,low_10,train,train
5853,1.52,2.357341466216546,-1.2467014733442807,False,False,True,False,False,middle_80,train,train
5854,2.14,2.633160223129743,0.4217132262079984,False,False,True,False,False,middle_80,train,train
5855,0.98,0.5076594342681604,0.5897291201676771,False,False,True,False,False,middle_80,train,train
5856,1.68,1.3177778934386222,0.37388971405198484,False,False,True,False,False,middle_80,train,train
5857,1.44,1.3285459908049895,1.3405818634800406,False,False,True,False,False,middle_80,val,test
5858,0.98,-1.4138361864690427,-0.9410232561277548,False,False,True,False,False,middle_80,test,train
5859,0.8,-1.6306534166156175,-0.7763570900223904,False,False,True,False,False,middle_80,train,train
5860,3.66,-2.4068633358700984,2.6377418590767596,False,True,False,False,True,high_10,train,train
5861,1.18,-0.31581468280732067,-1.6627395508352192,False,False,True,False,False,middle_80,train,train
5862,1.62,-0.38134023782923104,-0.795843960378148,False,False,True,False,False,middle_80,test,train
5863,1.42,4.364470787082259,-1.3471790195414244,False,False,True,False,False,middle_80,test,val
5864,1.4,2.0069004226418534,-1.2259984684156626,False,False,True,False,False,middle_80,train,val
5865,1.46,-0.4693351041619937,0.39727870038899443,False,False,True,False,False,middle_80,train,val
5866,0.62,-0.0007148466435420255,-0.05827004971137215,True,False,False,False,False,low_10,train,train
5867,1.88,-1.7357524127921118,0.5062423720992405,False,False,True,False,False,middle_80,train,val
5868,2.3,-1.6895321973669344,-0.9266780312472722,False,False,True,False,False,middle_80,train,test
5869,2.48,-0.044253682331315526,-1.5996072050262604,False,True,False,False,False,high_10,train,train
5870,0.98,1.7955629889732794,-1.300339090122898,False,False,True,False,False,middle_80,val,train
