sample_id,split,in_train_2_5,in_train_25,in_train_100
5841,test,False,False,False
5842,train,False,False,True
5843,val,False,False,False
5844,train,False,False,True
5845,train,False,False,True
5846,val,False,False,False
5847,test,False,False,False
5848,train,False,False,True
5849,test,False,False,False
5850,train,False,False,True
5851,train,False,False,True
5852,train,False,False,True
5853,train,False,False,True
5854,train,False,False,True
5855,train,False,True,True
5856,train,False,False,True
5857,val,False,False,False
5858,test,False,False,False
5859,train,False,False,True
5860,train,False,True,True
5861,train,False,False,True
5862,test,False,False,False
5863,test,False,False,False
5864,train,False,False,True
5865,train,False,False,True
5866,train,False,False,True
5867,train,False,False,True
5868,train,False,False,True
5869,train,False,True,True
5870,val,False,False,False
5871,train,False,False,True
5872,train,False,False,True
5873,train,False,True,True
5874,train,False,True,True
5875,train,False,False,True
5876,train,False,True,True
5877,train,False,False,True
5878,train,True,True,True
5879,train,False,False,True
5880,train,False,False,True
5881,train,False,False,True
5882,train,False,False,True
5883,train,False,False,True
5884,train,False,False,True
5885,test,False,False,False
5886,train,False,False,True
5887,train,False,True,True
5888,test,False,False,False
5889,train,False,False,True
5890,train,False,False,True
5891,train,False,False,True
5892,train,False,False,True
5893,train,False,False,True
5894,test,False,False,False
5895,train,False,False,True
5896,train,False,False,True
5897,train,False,False,True
5898,train,False,False,True
5899,train,False,True,True
5900,train,False,False,True
5901,train,False,False,True
5902,val,False,False,False
5903,train,False,False,True
5904,train,True,True,True
5905,val,False,False,False
5906,train,False,False,True
5907,train,False,False,True
5908,train,False,True,True
5909,train,False,False,True
5910,train,False,False,True
5911,train,False,True,True
5912,train,False,False,True
5913,train,False,True,True
5914,train,False,False,True
5915,test,False,False,False
5916,train,False,False,True
5917,train,False,False,True
5918,train,False,False,True
5919,train,False,True,True
5920,train,False,False,True
5921,test,False,False,False
5922,train,False,False,True
5923,train,False,True,True
5924,train,False,False,True
5925,train,False,False,True
5926,train,False,True,True
5927,test,False,False,False
5928,test,False,False,False
5929,train,False,False,True
5930,train,False,True,True
5931,train,False,False,True
5932,train,False,True,True
5933,val,False,False,False
5934,train,False,False,True
5935,val,False,False,False
5936,train,False,True,True
5937,test,False,False,False
5938,train,False,True,True
5939,train,False,False,True
5940,val,False,False,False
5941,train,False,False,True
5942,test,False,False,False
5943,train,False,True,True
5944,train,False,False,True
5945,train,True,True,True
5946,train,False,False,True
5947,train,False,False,True
5948,train,False,False,True
5949,train,False,True,True
5950,train,False,False,True
5951,train,False,False,True
5952,train,False,True,True
5953,train,False,False,True
5954,test,False,False,False
5955,train,True,True,True
5956,train,False,False,True
5957,train,False,False,True
5958,train,False,False,True
5959,val,False,False,False
5960,train,False,False,True
5961,train,False,False,True
5962,train,False,True,True
5963,test,False,False,False
5964,train,False,False,True
5965,train,True,True,True
5966,train,False,True,True
5967,train,False,True,True
5968,train,False,False,True
5969,train,False,False,True
5970,train,False,False,True
5971,test,False,False,False
5972,train,True,True,True
5973,train,False,False,True
5974,train,False,True,True
5975,train,False,False,True
5976,train,False,False,True
5977,train,False,False,True
5978,train,False,False,True
5979,val,False,False,False
5980,train,True,True,True
5981,train,False,False,True
5982,train,False,True,True
5983,train,False,False,True
5984,train,False,False,True
5985,train,False,False,True
5986,train,False,False,True
5987,train,True,True,True
5988,train,False,True,True
5989,train,False,False,True
5990,test,False,False,False
5991,train,False,True,True
5992,train,False,True,True
5993,train,False,False,True
5994,train,False,False,True
5995,train,False,False,True
5996,train,False,False,True
5997,train,False,True,True
5998,val,False,False,False
5999,train,False,True,True
6000,train,False,False,True
6001,train,False,False,True
6002,train,False,False,True
6003,train,False,False,True
6004,train,False,False,True
6005,train,False,True,True
6006,train,False,False,True
6007,train,False,True,True
6008,train,False,False,True
6009,train,False,False,True
6010,train,True,True,True
6011,train,False,False,True
6012,train,False,False,True
6013,train,False,False,True
6014,train,False,False,True
6015,train,False,False,True
6016,train,False,False,True
6017,train,False,False,True
6018,train,False,False,True
6019,train,False,False,True
6020,train,False,False,True
6021,train,False,False,True
6022,train,False,False,True
6023,train,False,False,True
6024,train,False,False,True
6025,train,False,True,True
6026,train,False,False,True
6027,test,False,False,False
6028,train,False,False,True
6029,test,False,False,False
6030,train,False,True,True
6031,train,False,True,True
6032,train,False,False,True
6033,train,False,False,True
6034,train,False,False,True
6035,train,False,False,True
6036,train,False,False,True
6037,train,False,False,True
6038,train,False,False,True
6039,train,False,True,True
6040,train,False,False,True
6041,train,False,False,True
6042,train,False,False,True
6043,train,False,True,True
6044,train,False,False,True
6045,train,False,False,True
6046,train,False,True,True
6047,train,False,False,True
6048,train,False,False,True
6049,val,False,False,False
6050,train,False,False,True
6051,test,False,False,False
6052,train,False,True,True
6053,test,False,False,False
6054,train,False,False,True
6055,train,False,False,True
6056,train,False,False,True
6057,train,False,False,True
6058,train,False,False,True
6059,val,False,False,False
6060,train,False,False,True
6061,train,False,False,True
6062,test,False,False,False
6063,test,False,False,False
6064,train,False,False,True
6065,train,False,True,True
6066,train,False,False,True
6067,test,False,False,False
6068,train,False,False,True
6069,val,False,False,False
6070,test,False,False,False
6071,train,False,False,True
6072,train,False,False,True
6073,train,True,True,True
6074,test,False,False,False
6075,train,False,True,True
6076,train,False,False,True
6077,train,False,True,True
6078,train,True,True,True
6079,train,False,False,True
6080,train,False,False,True
6081,train,False,False,True
6082,train,False,False,True
6083,train,False,False,True
6084,test,False,False,False
6085,train,False,True,True
6086,train,False,False,True
6087,train,False,False,True
6088,train,False,False,True
6089,train,False,False,True
6090,train,False,False,True
6091,train,False,False,True
6092,train,False,True,True
6093,train,True,True,True
6094,val,False,False,False
6095,train,False,True,True
6096,train,False,True,True
6097,train,False,True,True
6098,train,False,True,True
6099,train,False,False,True
6100,train,False,False,True
6101,train,False,False,True
6102,train,False,True,True
6103,train,False,False,True
6104,train,False,False,True
6105,train,False,True,True
6106,train,False,False,True
6107,train,False,False,True
6108,train,False,False,True
6109,train,False,False,True
6110,test,False,False,False
6111,val,False,False,False
6112,train,False,True,True
6113,train,False,True,True
6114,train,False,False,True
6115,train,False,False,True
6116,train,False,False,True
6117,train,False,True,True
6118,test,False,False,False
6119,train,False,True,True
6120,train,False,True,True
6121,train,False,True,True
6122,train,False,True,True
6123,train,False,False,True
6124,train,False,False,True
6125,train,False,True,True
6126,train,False,False,True
6127,train,False,False,True
6128,test,False,False,False
6129,train,False,False,True
6130,train,False,False,True
6131,train,False,False,True
6132,train,False,False,True
6133,train,False,False,True
6134,val,False,False,False
6135,train,False,True,True
6136,train,False,True,True
6137,train,False,False,True
6138,train,False,False,True
6139,train,False,True,True
6140,train,False,False,True
6141,train,False,False,True
6142,train,False,False,True
6143,train,False,False,True
6144,train,False,True,True
6145,train,False,False,True
6146,train,False,False,True
6147,train,False,False,True
6148,train,False,False,True
6149,val,False,False,False
6150,train,False,False,True
6151,train,False,True,True
6152,train,False,False,True
6153,train,False,False,True
6154,train,False,True,True
6155,train,False,False,True
6156,train,False,False,True
6157,train,True,True,True
6158,train,False,False,True
6159,train,False,False,True
6160,train,False,False,True
6161,train,False,False,True
6162,val,False,False,False
6163,train,False,True,True
6164,test,False,False,False
6165,train,False,True,True
6166,val,False,False,False
6167,train,False,True,True
6168,train,False,False,True
6169,train,False,False,True
6170,train,False,False,True
6171,train,False,False,True
6172,train,True,True,True
6173,val,False,False,False
6174,train,False,False,True
6175,train,False,True,True
6176,train,False,False,True
6177,val,False,False,False
6178,train,True,True,True
6179,test,False,False,False
6180,train,False,True,True
6181,train,False,True,True
6182,train,False,False,True
6183,val,False,False,False
6184,train,False,False,True
6185,val,False,False,False
6186,train,False,False,True
6187,train,False,False,True
6188,train,False,True,True
6189,train,False,True,True
6190,val,False,False,False
6191,train,False,False,True
6192,train,False,False,True
6193,test,False,False,False
6194,train,False,False,True
6195,train,False,False,True
6196,train,False,False,True
6197,train,False,True,True
6198,train,False,False,True
6199,train,False,False,True
6200,train,False,False,True
6201,train,False,False,True
6202,train,False,False,True
6203,val,False,False,False
6204,train,False,False,True
6205,train,False,False,True
6206,train,False,False,True
6207,val,False,False,False
6208,val,False,False,False
6209,train,False,True,True
6210,train,False,False,True
6211,train,False,False,True
6212,train,True,True,True
6213,val,False,False,False
6214,train,False,False,True
6215,train,False,False,True
6216,train,False,False,True
6217,train,False,False,True
6218,train,False,False,True
6219,train,False,True,True
6220,test,False,False,False
6221,train,False,False,True
6222,val,False,False,False
6223,train,True,True,True
6224,train,False,False,True
6225,train,False,False,True
6226,train,False,False,True
6227,train,False,False,True
6228,train,False,False,True
6229,train,False,False,True
6230,train,False,False,True
6231,train,False,True,True
6232,train,False,True,True
6233,train,False,False,True
6234,train,False,True,True
6235,train,False,False,True
6236,train,False,True,True
6237,train,False,False,True
6238,train,False,True,True
6239,train,False,False,True
6240,train,False,False,True
6241,train,False,False,True
6242,train,False,True,True
6243,train,False,True,True
6244,train,False,False,True
6245,val,False,False,False
6246,test,False,False,False
6247,train,False,False,True
6248,train,False,False,True
6249,train,False,True,True
6250,train,False,False,True
6251,val,False,False,False
6252,test,False,False,False
6253,test,False,False,False
6254,train,False,False,True
6255,train,False,False,True
6256,train,False,True,True
6257,train,False,False,True
6258,test,False,False,False
6259,train,False,True,True
6260,train,False,False,True
6261,train,False,False,True
6262,train,False,False,True
6263,train,False,True,True
6264,train,False,True,True
6265,train,False,True,True
6266,train,False,False,True
6267,test,False,False,False
6268,val,False,False,False
6269,val,False,False,False
6270,train,True,True,True
6271,test,False,False,False
6272,train,False,True,True
6273,train,False,False,True
6274,train,False,False,True
6275,test,False,False,False
6276,train,False,False,True
6277,train,False,False,True
6278,train,False,True,True
6279,train,True,True,True
6280,val,False,False,False
6281,train,True,True,True
6282,train,False,False,True
6283,train,False,True,True
6284,train,False,False,True
6285,train,False,False,True
6286,train,False,False,True
6287,val,False,False,False
6288,train,False,False,True
6289,train,False,False,True
6290,train,False,False,True
6291,train,False,True,True
6292,train,False,False,True
6293,train,False,True,True
6294,train,False,False,True
6295,train,False,True,True
6296,train,False,False,True
6297,train,False,False,True
6298,train,False,True,True
6299,test,False,False,False
6300,train,False,True,True
6301,train,False,False,True
6302,train,False,False,True
6303,train,False,True,True
6304,train,False,False,True
6305,train,False,False,True
6306,train,False,False,True
6307,train,False,False,True
6308,train,False,False,True
6309,train,False,False,True
6310,train,False,False,True
6311,train,False,False,True
6312,train,False,False,True
6313,train,False,True,True
6314,train,False,False,True
6315,test,False,False,False
6316,train,False,False,True
6317,train,False,False,True
6318,train,False,False,True
6319,train,False,False,True
6320,train,False,True,True
6321,train,False,False,True
6322,train,False,False,True
6323,train,False,True,True
6324,train,False,True,True
6325,train,False,False,True
6326,train,False,True,True
6327,train,False,False,True
6328,train,False,False,True
6329,test,False,False,False
6330,train,False,True,True
6331,train,False,True,True
6332,train,False,False,True
6333,train,False,False,True
6334,train,False,False,True
6335,train,False,False,True
6336,train,False,True,True
6337,train,False,False,True
6338,train,False,False,True
6339,train,False,False,True
6340,val,False,False,False
6341,train,False,False,True
6342,train,False,False,True
6343,train,False,False,True
6344,val,False,False,False
6345,test,False,False,False
6346,train,False,False,True
6347,train,False,True,True
6348,test,False,False,False
6349,val,False,False,False
6350,train,False,False,True
6351,train,True,True,True
6352,train,False,False,True
6353,train,False,True,True
6354,train,False,False,True
6355,test,False,False,False
6356,val,False,False,False
6357,train,False,True,True
6358,train,False,False,True
6359,train,False,False,True
6360,train,False,True,True
6361,train,False,False,True
6362,train,False,True,True
6363,train,False,True,True
6364,train,False,True,True
6365,train,False,False,True
6366,train,False,False,True
6367,test,False,False,False
6368,val,False,False,False
6369,train,False,True,True
6370,val,False,False,False
6371,val,False,False,False
6372,train,False,False,True
6373,train,False,False,True
6374,train,False,True,True
6375,train,False,False,True
6376,train,False,False,True
6377,train,True,True,True
6378,val,False,False,False
6379,train,False,False,True
6380,train,False,False,True
6381,train,False,False,True
6382,train,False,False,True
6383,train,False,True,True
6384,train,False,False,True
6385,train,False,False,True
6386,train,False,False,True
6387,train,False,False,True
6388,train,False,True,True
6389,test,False,False,False
6390,val,False,False,False
6391,train,False,False,True
6392,test,False,False,False
6393,train,False,False,True
6394,train,False,False,True
6395,train,False,False,True
6396,train,False,True,True
6397,train,False,False,True
6398,val,False,False,False
6399,train,True,True,True
6400,train,False,False,True
6401,val,False,False,False
6402,test,False,False,False
6403,train,False,False,True
6404,train,False,False,True
6405,test,False,False,False
6406,train,False,False,True
6407,val,False,False,False
6408,train,False,False,True
6409,train,False,False,True
6410,train,False,False,True
6411,train,False,True,True
6412,train,False,False,True
6413,train,False,False,True
6414,train,False,False,True
6415,train,False,False,True
6416,train,False,False,True
6417,test,False,False,False
6418,train,False,False,True
6419,train,False,True,True
6420,train,False,False,True
6421,train,False,False,True
6422,train,False,True,True
6423,test,False,False,False
6424,train,False,False,True
6425,test,False,False,False
6426,train,False,False,True
6427,train,False,False,True
6428,val,False,False,False
6429,val,False,False,False
6430,train,False,False,True
6431,val,False,False,False
6432,val,False,False,False
6433,train,False,False,True
6434,train,False,True,True
6435,train,False,False,True
6436,train,False,False,True
6437,train,False,False,True
6438,train,False,False,True
6439,val,False,False,False
6440,test,False,False,False
6441,train,False,False,True
6442,test,False,False,False
6443,train,False,False,True
6444,test,False,False,False
6445,train,False,False,True
6446,train,False,False,True
6447,train,False,False,True
6448,val,False,False,False
6449,train,False,False,True
6450,train,False,False,True
6451,train,False,False,True
6452,train,False,True,True
6453,train,False,False,True
6454,val,False,False,False
6455,test,False,False,False
6456,val,False,False,False
6457,train,False,False,True
6458,train,True,True,True
6459,train,False,False,True
6460,train,False,False,True
6461,train,False,False,True
6462,test,False,False,False
6463,train,True,True,True
6464,train,False,False,True
6465,train,False,False,True
6466,train,False,False,True
6467,train,False,False,True
6468,train,False,False,True
6469,train,False,False,True
6470,train,False,False,True
6471,train,False,True,True
6472,test,False,False,False
6473,train,False,True,True
6474,train,False,False,True
6475,train,True,True,True
6476,train,False,False,True
6477,train,False,True,True
6478,train,False,False,True
6479,train,False,False,True
6480,train,False,False,True
6481,train,False,False,True
6482,train,False,True,True
6483,val,False,False,False
6484,train,False,False,True
6485,train,False,True,True
6486,train,False,False,True
6487,train,False,False,True
6488,train,False,False,True
6489,train,False,True,True
6490,train,False,True,True
6491,train,False,False,True
6492,test,False,False,False
6493,train,False,False,True
6494,train,False,False,True
6495,train,False,False,True
6496,train,False,True,True
6497,train,False,True,True
6498,train,False,False,True
6499,train,False,False,True
6500,train,False,True,True
6501,train,False,True,True
6502,train,False,True,True
6503,train,False,True,True
6504,test,False,False,False
6505,train,False,True,True
6506,train,False,False,True
6507,val,False,False,False
6508,test,False,False,False
6509,train,False,False,True
6510,train,False,True,True
6511,train,False,True,True
6512,test,False,False,False
6513,train,False,False,True
6514,train,False,False,True
6515,test,False,False,False
6516,val,False,False,False
6517,test,False,False,False
6518,train,False,False,True
6519,val,False,False,False
6520,train,False,False,True
6521,train,False,False,True
6522,train,False,False,True
6523,train,False,False,True
6524,train,False,True,True
6525,train,False,False,True
6526,train,False,False,True
6527,test,False,False,False
6528,train,False,False,True
6529,train,False,True,True
6530,train,False,True,True
6531,train,False,False,True
6532,test,False,False,False
6533,val,False,False,False
6534,train,False,False,True
6535,train,False,True,True
6536,val,False,False,False
6537,train,False,True,True
6538,train,False,False,True
6539,train,False,False,True
6540,train,False,False,True
6541,train,False,True,True
6542,train,False,False,True
6543,train,False,True,True
6544,test,False,False,False
6545,train,True,True,True
6546,val,False,False,False
6547,train,False,False,True
6548,train,False,False,True
6549,train,False,False,True
6550,test,False,False,False
6551,train,False,False,True
6552,train,False,False,True
6553,train,False,True,True
6554,train,False,False,True
6555,train,False,True,True
6556,train,False,True,True
6557,train,False,True,True
6558,train,False,False,True
6559,train,False,False,True
6560,train,True,True,True
6561,train,False,False,True
6562,train,False,False,True
6563,train,False,False,True
6564,train,False,False,True
6565,train,False,True,True
6566,train,False,True,True
6567,train,False,False,True
6568,train,False,False,True
6569,train,False,False,True
6570,train,False,False,True
6571,train,False,True,True
6572,val,False,False,False
6573,val,False,False,False
6574,val,False,False,False
6575,train,False,False,True
6576,train,False,False,True
6577,test,False,False,False
6578,train,False,False,True
6579,train,False,True,True
6580,test,False,False,False
6581,train,False,False,True
6582,train,False,False,True
6583,train,False,False,True
6584,test,False,False,False
6585,train,False,False,True
6586,train,False,False,True
6587,train,False,True,True
6588,train,False,False,True
6589,train,False,False,True
6590,test,False,False,False
6591,train,False,True,True
6592,train,False,False,True
6593,train,False,True,True
6594,train,False,False,True
6595,train,False,False,True
6596,train,False,False,True
6597,train,False,False,True
6598,train,False,False,True
6599,val,False,False,False
6600,test,False,False,False
6601,test,False,False,False
6602,test,False,False,False
6603,train,False,True,True
6604,train,False,True,True
6605,train,False,False,True
6606,train,False,False,True
6607,train,False,False,True
6608,test,False,False,False
6609,val,False,False,False
6610,train,False,True,True
6611,train,False,False,True
6612,train,False,False,True
6613,train,False,False,True
6614,train,False,True,True
6615,train,False,False,True
6616,train,False,True,True
6617,train,False,False,True
6618,train,False,True,True
6619,train,False,False,True
6620,train,True,True,True
6621,train,False,True,True
6622,val,False,False,False
6623,train,False,False,True
6624,train,False,True,True
6625,train,False,False,True
6626,train,True,True,True
6627,train,False,False,True
6628,train,False,False,True
6629,train,False,False,True
6630,val,False,False,False
6631,train,False,False,True
6632,test,False,False,False
6633,train,True,True,True
6634,train,False,False,True
6635,train,False,False,True
6636,val,False,False,False
6637,val,False,False,False
6638,train,False,False,True
6639,train,False,False,True
6640,train,False,False,True
6641,test,False,False,False
6642,train,False,False,True
6643,val,False,False,False
6644,train,False,True,True
6645,train,True,True,True
6646,val,False,False,False
6647,test,False,False,False
6648,train,False,False,True
6649,train,True,True,True
6650,train,False,True,True
6651,train,False,True,True
6652,train,False,False,True
6653,train,False,False,True
6654,train,False,False,True
6655,val,False,False,False
6656,val,False,False,False
6657,train,False,False,True
6658,train,False,False,True
6659,train,False,False,True
6660,test,False,False,False
6661,train,False,False,True
6662,val,False,False,False
6663,train,False,True,True
6664,train,False,False,True
6665,val,False,False,False
6666,train,False,False,True
6667,train,False,False,True
6668,train,False,False,True
6669,train,False,True,True
6670,train,False,False,True
6671,train,False,False,True
6672,train,False,True,True
6673,train,False,False,True
6674,train,False,True,True
6675,train,False,True,True
6676,val,False,False,False
6677,train,False,False,True
6678,train,False,False,True
6679,train,False,True,True
6680,train,False,False,True
6681,train,False,False,True
6682,train,False,False,True
6683,train,False,False,True
6684,train,False,False,True
6685,test,False,False,False
6686,train,False,True,True
6687,train,False,False,True
6688,val,False,False,False
6689,train,False,False,True
6690,train,False,False,True
6691,train,False,False,True
6692,train,False,False,True
6693,train,False,True,True
6694,train,False,False,True
6695,train,True,True,True
6696,train,False,False,True
6697,train,False,False,True
6698,train,False,True,True
6699,val,False,False,False
6700,train,False,False,True
6701,train,False,False,True
6702,train,False,True,True
6703,train,False,False,True
6704,train,False,False,True
6705,test,False,False,False
6706,train,False,False,True
6707,train,True,True,True
6708,train,False,True,True
6709,train,False,False,True
6710,train,False,False,True
6711,train,False,False,True
6712,train,True,True,True
6713,train,False,False,True
6714,val,False,False,False
6715,train,False,False,True
6716,train,False,False,True
6717,test,False,False,False
6718,train,False,True,True
6719,train,False,False,True
6720,train,False,False,True
6721,train,False,False,True
6722,train,False,False,True
6723,test,False,False,False
6724,train,False,False,True
6725,train,False,False,True
6726,train,False,True,True
6727,train,False,False,True
6728,train,False,True,True
6729,val,False,False,False
6730,train,False,False,True
6731,val,False,False,False
6732,train,False,False,True
6733,test,False,False,False
6734,test,False,False,False
6735,test,False,False,False
6736,val,False,False,False
6737,train,False,False,True
6738,train,False,True,True
6739,train,False,False,True
6740,test,False,False,False
6741,test,False,False,False
6742,train,False,False,True
6743,train,False,False,True
6744,train,False,False,True
6745,train,False,False,True
6746,val,False,False,False
6747,train,False,False,True
6748,train,False,False,True
6749,train,False,False,True
6750,val,False,False,False
6751,train,False,True,True
6752,train,False,False,True
6753,train,False,True,True
6754,train,False,False,True
6755,train,False,False,True
6756,train,False,False,True
6757,train,False,False,True
6758,test,False,False,False
6759,test,False,False,False
6760,train,False,True,True
6761,train,False,True,True
6762,test,False,False,False
6763,train,False,False,True
6764,train,False,False,True
6765,train,False,False,True
6766,train,False,True,True
6767,train,False,False,True
6768,train,False,True,True
6769,train,False,False,True
6770,train,False,True,True
6771,train,False,False,True
6772,train,False,False,True
6773,train,False,True,True
6774,train,False,False,True
6775,train,False,False,True
6776,train,False,False,True
6777,val,False,False,False
6778,test,False,False,False
6779,train,False,False,True
6780,train,False,False,True
6781,train,True,True,True
6782,train,False,False,True
6783,train,False,False,True
6784,train,False,False,True
6785,train,False,False,True
6786,train,False,False,True
6787,train,False,False,True
6788,test,False,False,False
6789,train,False,False,True
6790,train,False,False,True
6791,train,False,False,True
6792,train,False,True,True
6793,train,False,False,True
6794,train,False,True,True
6795,train,False,True,True
6796,train,False,False,True
6797,val,False,False,False
6798,val,False,False,False
6799,train,False,False,True
6800,train,False,False,True
6801,train,False,True,True
6802,train,False,False,True
6803,train,False,False,True
6804,test,False,False,False
6805,train,False,True,True
6806,train,False,False,True
6807,train,False,False,True
6808,test,False,False,False
6809,train,False,False,True
6810,train,False,False,True
6811,train,False,False,True
6812,test,False,False,False
6813,test,False,False,False
6814,test,False,False,False
6815,train,False,False,True
6816,train,False,True,True
6817,train,False,False,True
6818,val,False,False,False
6819,train,False,True,True
6820,train,False,False,True
6821,train,False,True,True
6822,train,False,False,True
6823,train,True,True,True
6824,train,False,True,True
6825,train,False,False,True
6826,test,False,False,False
6827,train,False,False,True
6828,val,False,False,False
6829,train,True,True,True
6830,val,False,False,False
6831,val,False,False,False
6832,test,False,False,False
6833,train,False,True,True
6834,test,False,False,False
6835,train,False,False,True
6836,train,False,True,True
6837,train,False,False,True
6838,val,False,False,False
6839,train,False,False,True
6840,train,False,False,True
6841,val,False,False,False
6842,train,False,False,True
6843,train,False,False,True
6844,train,False,False,True
6845,train,False,True,True
6846,train,False,True,True
6847,train,False,True,True
6848,train,False,True,True
6849,train,False,False,True
6850,train,False,False,True
6851,train,False,False,True
6852,train,False,False,True
6853,train,False,False,True
6854,val,False,False,False
6855,train,False,False,True
6856,train,False,False,True
6857,train,False,False,True
6858,val,False,False,False
6859,train,False,False,True
6860,train,False,False,True
6861,val,False,False,False
6862,train,False,False,True
6863,test,False,False,False
6864,train,False,False,True
6865,train,False,True,True
6866,train,False,False,True
6867,train,False,False,True
6868,val,False,False,False
6869,train,False,False,True
6870,train,False,False,True
6871,train,False,False,True
6872,train,False,True,True
6873,train,False,False,True
6874,train,False,False,True
6875,train,False,False,True
6876,train,False,False,True
6877,train,False,False,True
6878,train,False,False,True
6879,test,False,False,False
6880,test,False,False,False
6881,train,False,True,True
6882,train,False,False,True
6883,train,False,False,True
6884,train,False,False,True
6885,train,False,False,True
6886,train,False,False,True
6887,train,False,False,True
6888,train,False,True,True
6889,train,False,True,True
6890,train,False,False,True
6891,train,False,True,True
6892,train,False,True,True
6893,train,False,True,True
6894,train,False,False,True
6895,train,False,False,True
6896,train,False,False,True
6897,train,False,True,True
6898,train,False,True,True
6899,train,False,False,True
6900,train,False,False,True
6901,train,False,False,True
6902,train,False,False,True
6903,train,False,False,True
6904,train,False,False,True
6905,train,False,True,True
6906,train,False,True,True
6907,test,False,False,False
6908,train,False,False,True
6909,train,False,False,True
6910,train,False,False,True
6911,val,False,False,False
6912,train,False,False,True
6913,test,False,False,False
6914,train,False,False,True
6915,train,False,True,True
6916,train,False,False,True
6917,train,False,False,True
6918,test,False,False,False
6919,train,False,False,True
6920,train,False,True,True
6921,train,False,False,True
6922,train,False,True,True
6923,train,False,False,True
6924,train,False,False,True
6925,test,False,False,False
6926,test,False,False,False
6927,train,False,False,True
6928,train,False,False,True
6929,train,False,False,True
6930,train,False,False,True
6931,train,False,True,True
6932,train,False,True,True
6933,train,False,False,True
6934,test,False,False,False
6935,train,False,False,True
6936,train,False,False,True
6937,train,False,False,True
6938,train,False,False,True
6939,train,False,False,True
6940,train,False,True,True
6941,train,False,False,True
6942,train,False,False,True
6943,train,False,False,True
6944,train,False,False,True
6945,train,False,True,True
6946,train,False,True,True
6947,train,False,True,True
6948,train,False,False,True
6949,train,False,True,True
6950,train,False,True,True
6951,train,False,False,True
6952,train,False,False,True
6953,val,False,False,False
6954,train,False,False,True
6955,test,False,False,False
6956,test,False,False,False
6957,train,False,True,True
6958,test,False,False,False
6959,train,False,False,True
6960,train,False,False,True
6961,train,False,False,True
6962,train,False,True,True
6963,train,False,True,True
6964,train,True,True,True
6965,train,False,False,True
6966,train,False,False,True
6967,train,False,False,True
6968,val,False,False,False
6969,val,False,False,False
6970,train,True,True,True
6971,train,False,False,True
6972,val,False,False,False
6973,train,False,False,True
6974,train,False,False,True
6975,test,False,False,False
6976,train,False,False,True
6977,train,False,False,True
6978,val,False,False,False
6979,train,False,False,True
6980,train,False,False,True
6981,train,False,False,True
6982,train,False,False,True
6983,train,False,False,True
6984,train,False,False,True
6985,train,False,True,True
6986,train,False,True,True
6987,train,False,False,True
6988,train,False,False,True
6989,train,False,True,True
6990,train,False,False,True
6991,train,False,False,True
6992,train,False,False,True
6993,train,False,False,True
6994,train,False,False,True
6995,train,False,False,True
6996,train,False,True,True
6997,train,False,False,True
6998,train,False,False,True
6999,train,False,False,True
7000,train,False,False,True
7001,train,False,False,True
7002,train,False,False,True
7003,train,False,False,True
7004,train,False,False,True
7005,train,False,False,True
7006,train,False,True,True
7007,train,False,False,True
7008,train,True,True,True
7009,train,False,True,True
7010,train,False,True,True
7011,train,False,True,True
7012,train,False,False,True
7013,val,False,False,False
7014,train,False,True,True
7015,train,False,True,True
7016,train,False,False,True
7017,train,False,False,True
7018,train,False,True,True
7019,train,False,False,True
7020,test,False,False,False
7021,test,False,False,False
7022,train,False,False,True
7023,train,False,False,True
7024,train,False,False,True
7025,val,False,False,False
7026,train,False,False,True
7027,train,False,True,True
7028,train,True,True,True
7029,train,False,False,True
7030,train,False,False,True
7031,train,False,True,True
7032,train,False,False,True
7033,train,False,False,True
7034,train,False,False,True
7035,train,False,True,True
7036,train,False,True,True
7037,train,False,True,True
7038,train,False,False,True
7039,train,False,True,True
7040,val,False,False,False
7041,val,False,False,False
7042,train,False,False,True
7043,train,False,False,True
7044,train,False,True,True
7045,train,False,False,True
7046,test,False,False,False
7047,test,False,False,False
7048,val,False,False,False
7049,train,False,True,True
7050,train,False,False,True
7051,train,False,False,True
7052,train,False,True,True
7053,test,False,False,False
7054,train,False,False,True
7055,train,False,False,True
7056,train,False,False,True
7057,train,False,False,True
7058,train,False,False,True
7059,train,False,False,True
7060,train,False,False,True
7061,val,False,False,False
7062,train,False,False,True
7063,val,False,False,False
7064,train,False,False,True
7065,train,False,True,True
7066,test,False,False,False
7067,train,False,False,True
7068,train,False,False,True
7069,train,False,False,True
7070,train,False,False,True
7071,train,False,False,True
7072,train,False,False,True
7073,train,False,False,True
7074,test,False,False,False
7075,val,False,False,False
7076,train,False,False,True
7077,train,False,False,True
7078,test,False,False,False
7079,train,False,False,True
7080,train,False,False,True
7081,train,False,True,True
7082,train,False,False,True
7083,train,False,False,True
7084,train,False,False,True
7085,train,False,False,True
7086,val,False,False,False
7087,train,False,False,True
7088,train,False,True,True
7089,test,False,False,False
7090,train,False,False,True
7091,val,False,False,False
7092,train,False,True,True
7093,train,False,False,True
7094,train,False,True,True
7095,val,False,False,False
7096,train,False,True,True
7097,train,False,False,True
7098,val,False,False,False
7099,train,False,False,True
7100,train,False,False,True
7101,train,False,False,True
7102,train,False,True,True
7103,train,False,True,True
7104,train,False,True,True
7105,train,False,True,True
7106,train,False,False,True
7107,train,False,False,True
7108,train,False,False,True
7109,train,False,True,True
7110,train,False,True,True
