sample_id,split,split_strategy
2987,train,random_iid
2988,train,random_iid
2989,train,random_iid
2990,train,random_iid
2991,train,random_iid
2992,train,random_iid
2993,train,random_iid
2994,train,random_iid
2995,train,random_iid
2996,train,random_iid
2997,train,random_iid
2999,train,random_iid
3000,train,random_iid
3001,train,random_iid
3002,train,random_iid
3003,train,random_iid
3004,train,random_iid
3006,train,random_iid
3007,train,random_iid
3008,train,random_iid
3009,train,random_iid
3010,train,random_iid
3012,train,random_iid
3013,train,random_iid
3014,train,random_iid
3018,train,random_iid
3019,train,random_iid
3020,train,random_iid
3021,train,random_iid
3024,train,random_iid
3025,train,random_iid
3026,train,random_iid
3027,train,random_iid
3028,train,random_iid
3029,train,random_iid
3030,train,random_iid
3031,train,random_iid
3033,train,random_iid
3034,train,random_iid
3035,train,random_iid
3036,train,random_iid
3037,train,random_iid
3038,train,random_iid
3039,train,random_iid
3040,train,random_iid
3041,train,random_iid
3044,train,random_iid
3045,train,random_iid
3046,train,random_iid
3047,train,random_iid
3049,train,random_iid
3050,train,random_iid
3051,train,random_iid
3052,train,random_iid
3053,train,random_iid
3054,train,random_iid
3056,train,random_iid
3057,train,random_iid
3058,train,random_iid
3060,train,random_iid
3061,train,random_iid
3062,train,random_iid
3064,train,random_iid
3065,train,random_iid
3066,train,random_iid
3067,train,random_iid
3068,train,random_iid
3069,train,random_iid
3070,train,random_iid
3071,train,random_iid
3072,train,random_iid
3074,train,random_iid
3075,train,random_iid
3076,train,random_iid
3078,train,random_iid
3079,train,random_iid
3080,train,random_iid
3081,train,random_iid
3082,train,random_iid
3083,train,random_iid
3084,train,random_iid
3085,train,random_iid
3086,train,random_iid
3087,train,random_iid
3088,train,random_iid
3089,train,random_iid
3090,train,random_iid
3091,train,random_iid
3092,train,random_iid
3093,train,random_iid
3094,train,random_iid
3095,train,random_iid
3096,train,random_iid
3097,train,random_iid
3098,train,random_iid
3099,train,random_iid
3100,train,random_iid
3101,train,random_iid
3102,train,random_iid
3103,train,random_iid
3108,train,random_iid
3109,train,random_iid
3111,train,random_iid
3112,train,random_iid
3113,train,random_iid
3114,train,random_iid
3116,train,random_iid
3118,train,random_iid
3119,train,random_iid
3120,train,random_iid
3121,train,random_iid
3122,train,random_iid
3123,train,random_iid
3124,train,random_iid
3125,train,random_iid
3126,train,random_iid
3127,train,random_iid
3129,train,random_iid
3130,train,random_iid
3131,train,random_iid
3132,train,random_iid
3134,train,random_iid
3136,train,random_iid
3137,train,random_iid
3138,train,random_iid
3139,train,random_iid
3140,train,random_iid
3141,train,random_iid
3142,train,random_iid
3143,train,random_iid
3145,train,random_iid
3146,train,random_iid
3147,train,random_iid
3148,train,random_iid
3150,train,random_iid
3151,train,random_iid
3152,train,random_iid
3153,train,random_iid
3155,train,random_iid
3156,train,random_iid
3157,train,random_iid
3158,train,random_iid
3159,train,random_iid
3160,train,random_iid
3161,train,random_iid
3162,train,random_iid
3163,train,random_iid
3166,train,random_iid
3167,train,random_iid
3168,train,random_iid
3170,train,random_iid
3171,train,random_iid
3172,train,random_iid
3174,train,random_iid
3175,train,random_iid
3176,train,random_iid
3177,train,random_iid
3178,train,random_iid
3179,train,random_iid
3181,train,random_iid
3182,train,random_iid
3183,train,random_iid
3184,train,random_iid
3185,train,random_iid
3186,train,random_iid
3188,train,random_iid
3189,train,random_iid
3190,train,random_iid
3191,train,random_iid
3195,train,random_iid
3196,train,random_iid
3197,train,random_iid
3198,train,random_iid
3199,train,random_iid
3202,train,random_iid
3203,train,random_iid
3204,train,random_iid
3206,train,random_iid
3208,train,random_iid
3209,train,random_iid
3210,train,random_iid
3211,train,random_iid
3212,train,random_iid
3213,train,random_iid
3214,train,random_iid
3215,train,random_iid
3218,train,random_iid
3219,train,random_iid
3220,train,random_iid
3221,train,random_iid
3222,train,random_iid
3223,train,random_iid
3225,train,random_iid
3226,train,random_iid
3227,train,random_iid
3228,train,random_iid
3229,train,random_iid
3232,train,random_iid
3235,train,random_iid
3236,train,random_iid
3237,train,random_iid
3238,train,random_iid
3239,train,random_iid
3241,train,random_iid
3242,train,random_iid
3243,train,random_iid
3244,train,random_iid
3246,train,random_iid
3247,train,random_iid
3249,train,random_iid
3250,train,random_iid
3251,train,random_iid
3252,train,random_iid
3253,train,random_iid
3254,train,random_iid
3256,train,random_iid
3257,train,random_iid
3258,train,random_iid
3259,train,random_iid
3260,train,random_iid
3261,train,random_iid
3262,train,random_iid
3264,train,random_iid
3265,train,random_iid
3266,train,random_iid
3267,train,random_iid
3269,train,random_iid
3270,train,random_iid
3271,train,random_iid
3272,train,random_iid
3273,train,random_iid
3275,train,random_iid
3276,train,random_iid
3277,train,random_iid
3278,train,random_iid
3279,train,random_iid
3280,train,random_iid
3281,train,random_iid
3284,train,random_iid
3285,train,random_iid
3286,train,random_iid
3288,train,random_iid
3289,train,random_iid
3290,train,random_iid
3291,train,random_iid
3292,train,random_iid
3294,train,random_iid
3297,train,random_iid
3299,train,random_iid
3300,train,random_iid
3301,train,random_iid
3302,train,random_iid
3303,train,random_iid
3304,train,random_iid
3305,train,random_iid
3306,train,random_iid
3307,train,random_iid
3308,train,random_iid
3309,train,random_iid
3312,train,random_iid
3313,train,random_iid
3314,train,random_iid
3315,train,random_iid
3316,train,random_iid
3317,train,random_iid
3318,train,random_iid
3320,train,random_iid
3321,train,random_iid
3322,train,random_iid
3325,train,random_iid
3326,train,random_iid
3327,train,random_iid
3328,train,random_iid
3330,train,random_iid
3331,train,random_iid
3332,train,random_iid
3335,train,random_iid
3336,train,random_iid
3337,train,random_iid
3338,train,random_iid
3340,train,random_iid
3343,train,random_iid
3344,train,random_iid
3345,train,random_iid
3346,train,random_iid
3347,train,random_iid
3348,train,random_iid
3349,train,random_iid
3351,train,random_iid
3354,train,random_iid
3355,train,random_iid
3356,train,random_iid
3358,train,random_iid
3359,train,random_iid
3360,train,random_iid
3361,train,random_iid
3362,train,random_iid
3363,train,random_iid
3365,train,random_iid
3366,train,random_iid
3367,train,random_iid
3368,train,random_iid
3369,train,random_iid
3370,train,random_iid
3371,train,random_iid
3372,train,random_iid
3373,train,random_iid
3374,train,random_iid
3376,train,random_iid
3378,train,random_iid
3380,train,random_iid
3381,train,random_iid
3382,train,random_iid
3383,train,random_iid
3384,train,random_iid
3385,train,random_iid
3386,train,random_iid
3387,train,random_iid
3389,train,random_iid
3390,train,random_iid
3391,train,random_iid
3393,train,random_iid
3394,train,random_iid
3395,train,random_iid
3396,train,random_iid
3398,train,random_iid
3399,train,random_iid
3400,train,random_iid
3401,train,random_iid
3402,train,random_iid
3403,train,random_iid
3405,train,random_iid
3406,train,random_iid
3407,train,random_iid
3408,train,random_iid
3409,train,random_iid
3410,train,random_iid
3411,train,random_iid
3412,train,random_iid
3413,train,random_iid
3414,train,random_iid
3415,train,random_iid
3416,train,random_iid
3417,train,random_iid
3418,train,random_iid
3419,train,random_iid
3420,train,random_iid
3422,train,random_iid
3423,train,random_iid
3424,train,random_iid
3426,train,random_iid
3427,train,random_iid
3428,train,random_iid
3430,train,random_iid
3431,train,random_iid
3432,train,random_iid
3433,train,random_iid
3436,train,random_iid
3437,train,random_iid
3438,train,random_iid
3439,train,random_iid
3440,train,random_iid
3441,train,random_iid
3442,train,random_iid
3443,train,random_iid
3444,train,random_iid
3445,train,random_iid
3446,train,random_iid
3447,train,random_iid
3448,train,random_iid
3449,train,random_iid
3450,train,random_iid
3451,train,random_iid
3452,train,random_iid
3453,train,random_iid
3454,train,random_iid
3455,train,random_iid
3456,train,random_iid
3457,train,random_iid
3458,train,random_iid
3459,train,random_iid
3460,train,random_iid
3462,train,random_iid
3463,train,random_iid
3464,train,random_iid
3465,train,random_iid
3466,train,random_iid
3467,train,random_iid
3469,train,random_iid
3470,train,random_iid
3471,train,random_iid
3473,train,random_iid
3475,train,random_iid
3476,train,random_iid
3478,train,random_iid
3479,train,random_iid
3480,train,random_iid
3481,train,random_iid
3482,train,random_iid
3483,train,random_iid
3484,train,random_iid
3488,train,random_iid
3489,train,random_iid
3490,train,random_iid
3492,train,random_iid
3493,train,random_iid
3494,train,random_iid
3495,train,random_iid
3496,train,random_iid
3498,train,random_iid
3499,train,random_iid
3502,train,random_iid
3503,train,random_iid
3504,train,random_iid
3505,train,random_iid
3507,train,random_iid
3508,train,random_iid
3509,train,random_iid
3510,train,random_iid
3511,train,random_iid
3512,train,random_iid
3515,train,random_iid
3516,train,random_iid
3517,train,random_iid
3518,train,random_iid
3519,train,random_iid
3520,train,random_iid
3522,train,random_iid
3523,train,random_iid
3524,train,random_iid
3525,train,random_iid
3527,train,random_iid
3530,train,random_iid
3533,train,random_iid
3534,train,random_iid
3535,train,random_iid
3536,train,random_iid
3539,train,random_iid
3540,train,random_iid
3541,train,random_iid
3542,train,random_iid
3543,train,random_iid
3546,train,random_iid
3548,train,random_iid
3549,train,random_iid
3550,train,random_iid
3551,train,random_iid
3552,train,random_iid
3553,train,random_iid
3554,train,random_iid
3555,train,random_iid
3557,train,random_iid
3558,train,random_iid
3559,train,random_iid
3560,train,random_iid
3561,train,random_iid
3563,train,random_iid
3564,train,random_iid
3565,train,random_iid
3566,train,random_iid
3567,train,random_iid
3568,train,random_iid
3569,train,random_iid
3571,train,random_iid
3573,train,random_iid
3574,train,random_iid
3575,train,random_iid
3577,train,random_iid
3578,train,random_iid
3579,train,random_iid
3580,train,random_iid
3581,train,random_iid
3582,train,random_iid
3584,train,random_iid
3586,train,random_iid
3587,train,random_iid
3589,train,random_iid
3590,train,random_iid
3591,train,random_iid
3592,train,random_iid
3594,train,random_iid
3595,train,random_iid
3596,train,random_iid
3597,train,random_iid
3598,train,random_iid
3599,train,random_iid
3600,train,random_iid
3601,train,random_iid
3602,train,random_iid
3604,train,random_iid
3606,train,random_iid
3607,train,random_iid
3609,train,random_iid
3610,train,random_iid
3611,train,random_iid
3612,train,random_iid
3613,train,random_iid
3615,train,random_iid
3618,train,random_iid
3619,train,random_iid
3621,train,random_iid
3622,train,random_iid
3624,train,random_iid
3625,train,random_iid
3626,train,random_iid
3627,train,random_iid
3628,train,random_iid
3629,train,random_iid
3630,train,random_iid
3631,train,random_iid
3632,train,random_iid
3633,train,random_iid
3634,train,random_iid
3636,train,random_iid
3637,train,random_iid
3638,train,random_iid
3639,train,random_iid
3640,train,random_iid
3641,train,random_iid
3642,train,random_iid
3644,train,random_iid
3645,train,random_iid
3647,train,random_iid
3648,train,random_iid
3649,train,random_iid
3650,train,random_iid
3652,train,random_iid
3653,train,random_iid
3654,train,random_iid
3655,train,random_iid
3658,train,random_iid
3660,train,random_iid
3661,train,random_iid
3663,train,random_iid
3664,train,random_iid
3665,train,random_iid
3666,train,random_iid
3667,train,random_iid
3668,train,random_iid
3670,train,random_iid
3671,train,random_iid
3672,train,random_iid
3673,train,random_iid
3674,train,random_iid
3675,train,random_iid
3676,train,random_iid
3677,train,random_iid
3678,train,random_iid
3679,train,random_iid
3680,train,random_iid
3681,train,random_iid
3682,train,random_iid
3683,train,random_iid
3685,train,random_iid
3686,train,random_iid
3687,train,random_iid
3688,train,random_iid
3689,train,random_iid
3690,train,random_iid
3691,train,random_iid
3692,train,random_iid
3693,train,random_iid
3694,train,random_iid
3695,train,random_iid
3696,train,random_iid
3697,train,random_iid
3698,train,random_iid
3699,train,random_iid
3700,train,random_iid
3701,train,random_iid
3702,train,random_iid
3705,train,random_iid
3706,train,random_iid
3708,train,random_iid
3709,train,random_iid
3711,train,random_iid
3712,train,random_iid
3713,train,random_iid
3714,train,random_iid
3715,train,random_iid
3716,train,random_iid
3717,train,random_iid
3719,train,random_iid
3720,train,random_iid
3723,train,random_iid
3724,train,random_iid
3726,train,random_iid
3727,train,random_iid
3728,train,random_iid
3729,train,random_iid
3730,train,random_iid
3731,train,random_iid
3732,train,random_iid
3734,train,random_iid
3735,train,random_iid
3736,train,random_iid
3737,train,random_iid
3738,train,random_iid
3741,train,random_iid
3743,train,random_iid
3744,train,random_iid
3747,train,random_iid
3748,train,random_iid
3749,train,random_iid
3750,train,random_iid
3751,train,random_iid
3752,train,random_iid
3754,train,random_iid
3756,train,random_iid
3757,train,random_iid
3759,train,random_iid
3760,train,random_iid
3761,train,random_iid
3762,train,random_iid
3763,train,random_iid
3764,train,random_iid
3765,train,random_iid
3766,train,random_iid
3767,train,random_iid
3768,train,random_iid
3769,train,random_iid
3770,train,random_iid
3771,train,random_iid
3772,train,random_iid
3773,train,random_iid
3774,train,random_iid
3775,train,random_iid
3777,train,random_iid
3778,train,random_iid
3779,train,random_iid
3780,train,random_iid
3782,train,random_iid
3783,train,random_iid
3784,train,random_iid
3785,train,random_iid
3786,train,random_iid
3787,train,random_iid
3789,train,random_iid
3790,train,random_iid
3791,train,random_iid
3792,train,random_iid
3794,train,random_iid
3795,train,random_iid
3796,train,random_iid
3799,train,random_iid
3800,train,random_iid
3801,train,random_iid
3802,train,random_iid
3803,train,random_iid
3804,train,random_iid
3805,train,random_iid
3806,train,random_iid
3807,train,random_iid
3808,train,random_iid
3809,train,random_iid
3810,train,random_iid
3813,train,random_iid
3814,train,random_iid
3815,train,random_iid
3816,train,random_iid
3818,train,random_iid
3819,train,random_iid
3820,train,random_iid
3822,train,random_iid
3824,train,random_iid
3825,train,random_iid
3826,train,random_iid
3828,train,random_iid
3829,train,random_iid
3831,train,random_iid
3832,train,random_iid
3833,train,random_iid
3834,train,random_iid
3835,train,random_iid
3836,train,random_iid
3837,train,random_iid
3838,train,random_iid
3839,train,random_iid
3840,train,random_iid
3841,train,random_iid
3842,train,random_iid
3843,train,random_iid
3845,train,random_iid
3846,train,random_iid
3847,train,random_iid
3849,train,random_iid
3850,train,random_iid
3852,train,random_iid
3853,train,random_iid
3854,train,random_iid
3855,train,random_iid
3858,train,random_iid
3859,train,random_iid
3861,train,random_iid
3862,train,random_iid
3863,train,random_iid
3864,train,random_iid
3866,train,random_iid
3867,train,random_iid
3868,train,random_iid
3869,train,random_iid
3870,train,random_iid
3871,train,random_iid
3872,train,random_iid
3873,train,random_iid
3874,train,random_iid
3875,train,random_iid
3877,train,random_iid
3878,train,random_iid
3879,train,random_iid
3880,train,random_iid
3882,train,random_iid
3883,train,random_iid
3884,train,random_iid
3885,train,random_iid
3887,train,random_iid
3888,train,random_iid
3889,train,random_iid
3890,train,random_iid
3891,train,random_iid
3892,train,random_iid
3893,train,random_iid
3895,train,random_iid
3896,train,random_iid
3897,train,random_iid
3898,train,random_iid
3899,train,random_iid
3900,train,random_iid
3901,train,random_iid
3902,train,random_iid
3903,train,random_iid
3904,train,random_iid
3905,train,random_iid
3906,train,random_iid
3907,train,random_iid
3908,train,random_iid
3909,train,random_iid
3911,train,random_iid
3912,train,random_iid
3913,train,random_iid
3915,train,random_iid
3916,train,random_iid
3917,train,random_iid
3918,train,random_iid
3920,train,random_iid
3921,train,random_iid
3922,train,random_iid
3923,train,random_iid
3924,train,random_iid
3925,train,random_iid
3926,train,random_iid
3927,train,random_iid
3929,train,random_iid
3930,train,random_iid
3931,train,random_iid
3933,train,random_iid
3935,train,random_iid
3936,train,random_iid
3937,train,random_iid
3939,train,random_iid
3940,train,random_iid
3941,train,random_iid
3942,train,random_iid
3943,train,random_iid
3944,train,random_iid
3945,train,random_iid
3946,train,random_iid
3947,train,random_iid
3949,train,random_iid
3950,train,random_iid
3951,train,random_iid
3952,train,random_iid
3953,train,random_iid
3954,train,random_iid
3955,train,random_iid
3956,train,random_iid
3957,train,random_iid
3958,train,random_iid
3959,train,random_iid
3960,train,random_iid
3961,train,random_iid
3962,train,random_iid
3963,train,random_iid
3964,train,random_iid
3965,train,random_iid
3966,train,random_iid
3967,train,random_iid
3968,train,random_iid
3969,train,random_iid
3970,train,random_iid
3973,train,random_iid
3976,train,random_iid
3978,train,random_iid
3979,train,random_iid
3980,train,random_iid
3982,train,random_iid
3983,train,random_iid
3985,train,random_iid
3986,train,random_iid
3987,train,random_iid
3988,train,random_iid
3989,train,random_iid
3990,train,random_iid
3991,train,random_iid
3992,train,random_iid
3993,train,random_iid
3994,train,random_iid
3995,train,random_iid
3996,train,random_iid
3997,train,random_iid
3998,train,random_iid
3999,train,random_iid
4000,train,random_iid
4001,train,random_iid
4003,train,random_iid
4004,train,random_iid
4005,train,random_iid
4006,train,random_iid
4007,train,random_iid
4008,train,random_iid
4009,train,random_iid
4011,train,random_iid
4012,train,random_iid
4013,train,random_iid
4014,train,random_iid
4015,train,random_iid
4016,train,random_iid
4017,train,random_iid
4018,train,random_iid
4019,train,random_iid
4020,train,random_iid
4022,train,random_iid
4023,train,random_iid
4024,train,random_iid
4026,train,random_iid
4027,train,random_iid
4028,train,random_iid
4029,train,random_iid
4031,train,random_iid
4034,train,random_iid
4035,train,random_iid
4036,train,random_iid
4037,train,random_iid
4038,train,random_iid
4039,train,random_iid
4040,train,random_iid
4041,train,random_iid
4042,train,random_iid
4043,train,random_iid
4044,train,random_iid
4045,train,random_iid
4047,train,random_iid
4048,train,random_iid
4050,train,random_iid
4051,train,random_iid
4052,train,random_iid
4053,train,random_iid
4054,train,random_iid
4055,train,random_iid
4056,train,random_iid
4057,train,random_iid
4059,train,random_iid
4060,train,random_iid
4062,train,random_iid
4063,train,random_iid
4064,train,random_iid
4065,train,random_iid
4066,train,random_iid
4068,train,random_iid
4070,train,random_iid
4071,train,random_iid
4072,train,random_iid
4074,train,random_iid
4075,train,random_iid
4076,train,random_iid
4077,train,random_iid
4078,train,random_iid
4079,train,random_iid
4080,train,random_iid
4081,train,random_iid
4082,train,random_iid
4083,train,random_iid
4085,train,random_iid
4086,train,random_iid
4087,train,random_iid
4088,train,random_iid
4089,train,random_iid
4090,train,random_iid
4091,train,random_iid
4092,train,random_iid
4094,train,random_iid
4095,train,random_iid
4096,train,random_iid
4099,train,random_iid
4100,train,random_iid
4102,train,random_iid
4103,train,random_iid
4106,train,random_iid
4107,train,random_iid
4108,train,random_iid
4109,train,random_iid
4111,train,random_iid
4112,train,random_iid
4113,train,random_iid
4114,train,random_iid
4116,train,random_iid
4117,train,random_iid
4118,train,random_iid
4119,train,random_iid
4120,train,random_iid
4121,train,random_iid
4122,train,random_iid
4123,train,random_iid
4124,train,random_iid
4125,train,random_iid
4127,train,random_iid
4132,train,random_iid
4133,train,random_iid
4134,train,random_iid
4135,train,random_iid
4138,train,random_iid
4139,train,random_iid
4140,train,random_iid
4141,train,random_iid
4142,train,random_iid
4144,train,random_iid
4145,train,random_iid
4146,train,random_iid
4147,train,random_iid
4148,train,random_iid
4150,train,random_iid
4151,train,random_iid
4152,train,random_iid
4154,train,random_iid
4155,train,random_iid
4157,train,random_iid
4158,train,random_iid
4159,train,random_iid
4160,train,random_iid
4161,train,random_iid
4162,train,random_iid
4163,train,random_iid
4164,train,random_iid
4165,train,random_iid
4167,train,random_iid
4168,train,random_iid
4170,train,random_iid
4171,train,random_iid
4172,train,random_iid
4173,train,random_iid
4174,train,random_iid
4176,train,random_iid
4177,train,random_iid
4179,train,random_iid
4180,train,random_iid
4181,train,random_iid
4182,train,random_iid
4183,train,random_iid
4184,train,random_iid
4185,train,random_iid
4186,train,random_iid
4187,train,random_iid
4188,train,random_iid
4189,train,random_iid
4190,train,random_iid
4191,train,random_iid
4192,train,random_iid
4196,train,random_iid
4197,train,random_iid
4198,train,random_iid
4199,train,random_iid
4200,train,random_iid
4201,train,random_iid
4202,train,random_iid
4203,train,random_iid
4204,train,random_iid
4206,train,random_iid
4207,train,random_iid
4208,train,random_iid
4209,train,random_iid
4210,train,random_iid
4211,train,random_iid
4212,train,random_iid
4213,train,random_iid
4214,train,random_iid
4215,train,random_iid
4216,train,random_iid
4217,train,random_iid
4218,train,random_iid
4219,train,random_iid
4220,train,random_iid
4221,train,random_iid
4223,train,random_iid
4224,train,random_iid
4226,train,random_iid
4227,train,random_iid
4228,train,random_iid
4229,train,random_iid
4230,train,random_iid
4231,train,random_iid
4232,train,random_iid
4233,train,random_iid
4235,train,random_iid
4236,train,random_iid
4237,train,random_iid
4238,train,random_iid
4239,train,random_iid
4241,train,random_iid
4242,train,random_iid
4243,train,random_iid
4244,train,random_iid
4246,train,random_iid
4247,train,random_iid
4248,train,random_iid
4249,train,random_iid
4250,train,random_iid
4251,train,random_iid
4252,train,random_iid
4253,train,random_iid
4254,train,random_iid
4255,train,random_iid
4256,train,random_iid
4257,train,random_iid
4259,train,random_iid
4260,train,random_iid
4261,train,random_iid
4263,train,random_iid
4264,train,random_iid
4265,train,random_iid
4266,train,random_iid
4267,train,random_iid
4268,train,random_iid
4270,train,random_iid
4271,train,random_iid
4272,train,random_iid
4273,train,random_iid
4274,train,random_iid
4275,train,random_iid
4276,train,random_iid
4277,train,random_iid
4278,train,random_iid
4279,train,random_iid
4280,train,random_iid
4281,train,random_iid
4282,train,random_iid
4283,train,random_iid
4284,train,random_iid
4285,train,random_iid
4287,train,random_iid
4288,train,random_iid
4289,train,random_iid
4290,train,random_iid
4292,train,random_iid
4293,train,random_iid
4294,train,random_iid
4296,train,random_iid
4297,train,random_iid
4298,train,random_iid
4299,train,random_iid
4300,train,random_iid
4301,train,random_iid
4302,train,random_iid
4303,train,random_iid
4305,train,random_iid
4306,train,random_iid
4307,train,random_iid
4308,train,random_iid
4309,train,random_iid
4310,train,random_iid
4311,train,random_iid
4312,train,random_iid
4313,train,random_iid
4314,train,random_iid
4316,train,random_iid
4319,train,random_iid
4320,train,random_iid
4321,train,random_iid
4322,train,random_iid
4323,train,random_iid
4324,train,random_iid
4326,train,random_iid
4327,train,random_iid
4329,train,random_iid
4330,train,random_iid
4331,train,random_iid
4332,train,random_iid
4334,train,random_iid
4335,train,random_iid
4336,train,random_iid
4337,train,random_iid
4341,train,random_iid
4342,train,random_iid
4343,train,random_iid
4345,train,random_iid
4346,train,random_iid
4347,train,random_iid
4348,train,random_iid
4349,train,random_iid
4350,train,random_iid
4352,train,random_iid
4353,train,random_iid
4354,train,random_iid
4355,train,random_iid
4356,train,random_iid
4357,train,random_iid
4358,train,random_iid
4359,train,random_iid
4360,train,random_iid
4361,train,random_iid
4362,train,random_iid
4363,train,random_iid
4364,train,random_iid
4366,train,random_iid
4367,train,random_iid
4368,train,random_iid
4369,train,random_iid
4370,train,random_iid
4371,train,random_iid
4372,train,random_iid
4373,train,random_iid
4374,train,random_iid
4376,train,random_iid
4377,train,random_iid
4378,train,random_iid
4379,train,random_iid
4380,train,random_iid
4381,train,random_iid
4382,train,random_iid
4383,train,random_iid
4386,train,random_iid
4388,train,random_iid
4389,train,random_iid
4390,train,random_iid
4391,train,random_iid
4392,train,random_iid
4394,train,random_iid
4395,train,random_iid
4396,train,random_iid
4397,train,random_iid
4398,train,random_iid
4399,train,random_iid
4402,train,random_iid
4403,train,random_iid
4404,train,random_iid
4405,train,random_iid
4406,train,random_iid
4408,train,random_iid
4409,train,random_iid
4410,train,random_iid
4412,train,random_iid
4413,train,random_iid
4414,train,random_iid
4415,train,random_iid
4416,train,random_iid
4417,train,random_iid
4418,train,random_iid
4419,train,random_iid
4420,train,random_iid
4421,train,random_iid
4422,train,random_iid
4423,train,random_iid
4424,train,random_iid
4425,train,random_iid
4426,train,random_iid
4427,train,random_iid
4429,train,random_iid
4430,train,random_iid
4431,train,random_iid
4433,train,random_iid
4434,train,random_iid
4435,train,random_iid
4436,train,random_iid
4437,train,random_iid
4439,train,random_iid
4440,train,random_iid
4441,train,random_iid
4442,train,random_iid
4443,train,random_iid
4444,train,random_iid
4446,train,random_iid
4447,train,random_iid
4448,train,random_iid
4449,train,random_iid
4450,train,random_iid
4451,train,random_iid
4452,train,random_iid
4453,train,random_iid
4454,train,random_iid
4457,train,random_iid
4458,train,random_iid
4459,train,random_iid
4460,train,random_iid
4461,train,random_iid
4463,train,random_iid
4465,train,random_iid
4466,train,random_iid
4467,train,random_iid
4468,train,random_iid
4469,train,random_iid
4470,train,random_iid
4472,train,random_iid
4473,train,random_iid
4474,train,random_iid
4476,train,random_iid
4477,train,random_iid
4478,train,random_iid
4479,train,random_iid
4480,train,random_iid
4481,train,random_iid
4482,train,random_iid
4483,train,random_iid
4484,train,random_iid
4485,train,random_iid
4486,train,random_iid
4487,train,random_iid
4489,train,random_iid
4490,train,random_iid
4491,train,random_iid
4492,train,random_iid
4493,train,random_iid
4494,train,random_iid
4495,train,random_iid
4496,train,random_iid
4497,train,random_iid
4498,train,random_iid
4499,train,random_iid
4500,train,random_iid
4502,train,random_iid
4504,train,random_iid
4505,train,random_iid
4506,train,random_iid
4507,train,random_iid
4508,train,random_iid
4509,train,random_iid
4511,train,random_iid
4512,train,random_iid
4513,train,random_iid
4514,train,random_iid
4515,train,random_iid
4516,train,random_iid
4517,train,random_iid
4519,train,random_iid
4520,train,random_iid
4521,train,random_iid
4522,train,random_iid
4523,train,random_iid
4526,train,random_iid
4528,train,random_iid
4529,train,random_iid
4530,train,random_iid
4531,train,random_iid
4532,train,random_iid
4533,train,random_iid
4534,train,random_iid
4535,train,random_iid
4536,train,random_iid
4537,train,random_iid
4538,train,random_iid
4539,train,random_iid
4540,train,random_iid
4541,train,random_iid
4542,train,random_iid
4543,train,random_iid
4544,train,random_iid
4545,train,random_iid
4546,train,random_iid
4549,train,random_iid
4550,train,random_iid
4551,train,random_iid
4552,train,random_iid
4553,train,random_iid
4554,train,random_iid
4555,train,random_iid
4556,train,random_iid
4557,train,random_iid
4558,train,random_iid
4559,train,random_iid
4560,train,random_iid
4561,train,random_iid
4562,train,random_iid
4563,train,random_iid
4564,train,random_iid
4566,train,random_iid
4567,train,random_iid
4568,train,random_iid
4569,train,random_iid
4570,train,random_iid
4571,train,random_iid
4573,train,random_iid
4576,train,random_iid
4578,train,random_iid
4580,train,random_iid
4581,train,random_iid
4582,train,random_iid
4583,train,random_iid
4584,train,random_iid
4585,train,random_iid
4586,train,random_iid
4587,train,random_iid
4588,train,random_iid
4589,train,random_iid
4591,train,random_iid
4592,train,random_iid
4593,train,random_iid
4594,train,random_iid
4595,train,random_iid
4597,train,random_iid
4598,train,random_iid
4599,train,random_iid
4601,train,random_iid
4603,train,random_iid
4604,train,random_iid
4605,train,random_iid
4606,train,random_iid
4607,train,random_iid
4608,train,random_iid
4609,train,random_iid
4610,train,random_iid
4611,train,random_iid
4612,train,random_iid
4613,train,random_iid
4615,train,random_iid
4616,train,random_iid
4617,train,random_iid
4619,train,random_iid
4620,train,random_iid
4621,train,random_iid
4622,train,random_iid
4624,train,random_iid
4625,train,random_iid
4626,train,random_iid
4627,train,random_iid
4628,train,random_iid
4630,train,random_iid
4631,train,random_iid
4632,train,random_iid
4633,train,random_iid
4635,train,random_iid
4636,train,random_iid
4637,train,random_iid
4639,train,random_iid
4640,train,random_iid
4641,train,random_iid
4642,train,random_iid
4643,train,random_iid
4644,train,random_iid
4645,train,random_iid
4646,train,random_iid
4647,train,random_iid
4648,train,random_iid
4649,train,random_iid
4650,train,random_iid
4651,train,random_iid
4652,train,random_iid
4653,train,random_iid
4654,train,random_iid
4655,train,random_iid
4657,train,random_iid
4658,train,random_iid
4659,train,random_iid
4660,train,random_iid
4661,train,random_iid
4663,train,random_iid
4664,train,random_iid
4665,train,random_iid
4666,train,random_iid
4669,train,random_iid
4670,train,random_iid
4671,train,random_iid
4672,train,random_iid
4674,train,random_iid
4675,train,random_iid
4676,train,random_iid
4677,train,random_iid
4679,train,random_iid
4680,train,random_iid
4681,train,random_iid
4682,train,random_iid
4683,train,random_iid
4684,train,random_iid
4685,train,random_iid
4686,train,random_iid
4687,train,random_iid
4688,train,random_iid
4689,train,random_iid
4690,train,random_iid
4691,train,random_iid
4692,train,random_iid
4694,train,random_iid
4695,train,random_iid
4696,train,random_iid
4697,train,random_iid
4698,train,random_iid
4699,train,random_iid
4700,train,random_iid
4701,train,random_iid
4702,train,random_iid
4703,train,random_iid
